"INDICATOR","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","SRB","Serbia","2018","2018",2087.21892,"+","National Estimation"
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","SRB","Serbia","2019","2019",2098.44363,"+","National Estimation"
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","SRB","Serbia","2020","2020",2167.11026,"+","National Estimation"
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","DZA","Algeria","2005","2005",168.71935,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","DZA","Algeria","2017","2017",819.3427,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","ASM","American Samoa","2002","2002",84.63101,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","ASM","American Samoa","2003","2003",403.33423,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","ASM","American Samoa","2004","2004",150.80176,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","ASM","American Samoa","2005","2005",100.73537,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","BIH","Bosnia and Herzegovina","2003","2003",61.59419,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","BIH","Bosnia and Herzegovina","2004","2004",63.42766,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","BIH","Bosnia and Herzegovina","2005","2005",67.1423,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","BIH","Bosnia and Herzegovina","2006","2006",178.23305,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","BIH","Bosnia and Herzegovina","2007","2007",198.03677,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","BIH","Bosnia and Herzegovina","2012","2012",160.13994,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","BIH","Bosnia and Herzegovina","2013","2013",233.86738,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","BIH","Bosnia and Herzegovina","2014","2014",292.38061,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","BIH","Bosnia and Herzegovina","2015","2015",365.22839,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","BIH","Bosnia and Herzegovina","2016","2016",419.99063,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","BIH","Bosnia and Herzegovina","2017","2017",485.42082,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","BIH","Bosnia and Herzegovina","2018","2018",471.2501,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","BIH","Bosnia and Herzegovina","2019","2019",460.03635,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","BIH","Bosnia and Herzegovina","2020","2020",451.9908,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","BFA","Burkina Faso","2010","2010",47.57672,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","KHM","Cambodia","2002","2002",17.64162,"+","National Estimation"
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","KHM","Cambodia","2015","2015",30.36704,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","CPV","Cabo Verde","2001","2001",103.27994,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","CPV","Cabo Verde","2002","2002",135.45516,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","CPV","Cabo Verde","2011","2011",50.11456,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","CPV","Cabo Verde","2014","2014",123.48752,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","CHL","Chile","2007","2007",335.80614,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","CHL","Chile","2008","2008",356.65448,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","CHL","Chile","2009","2009",287.75,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","CHL","Chile","2010","2010",318.82717,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","CHL","Chile","2011","2011",352.70683,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","CHL","Chile","2012","2012",390.68244,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","CHL","Chile","2013","2013",335.36674,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","CHL","Chile","2014","2014",427.12188,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","CHL","Chile","2015","2015",454.95945,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","CHL","Chile","2016","2016",493.45864,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","CHL","Chile","2017","2017",492.62094,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","CHL","Chile","2018","2018",523.46298,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","CHL","Chile","2019","2019",510.30934,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","CHN","China","1996","1996",437.82691,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","CHN","China","1997","1997",466.48325,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","CHN","China","1998","1998",381.68769,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","CHN","China","1999","1999",414.43141,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","CHN","China","2000","2000",538.57781,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","CHN","China","2001","2001",571.71041,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","CHN","China","2002","2002",619.97445,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","CHN","China","2003","2003",655.44415,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","CHN","China","2004","2004",700.0701,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","CHN","China","2005","2005",840.6356,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","CHN","China","2006","2006",914.33689,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","CHN","China","2007","2007",1057.4944,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","CHN","China","2008","2008",1176.45974,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","CHN","China","2009","2009",846.55957,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","CHN","China","2010","2010",884.59337,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","CHN","China","2011","2011",957.56503,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","CHN","China","2012","2012",1014.31188,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","CHN","China","2013","2013",1066.20984,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","CHN","China","2014","2014",1089.19646,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","CHN","China","2015","2015",1150.81931,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","CHN","China","2016","2016",1196.68794,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","CHN","China","2017","2017",1224.7822,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","CHN","China","2018","2018",1307.12128,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","CHN","China","2019","2019",1471.25387,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","CHN","China","2020","2020",1584.86509,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","CIV","Côte d'Ivoire","2005","2005",69.13831,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","FRO","Faeroe Islands","2003","2003",1813.12194,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","GHA","Ghana","2007","2007",17.0833,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","GHA","Ghana","2010","2010",37.95861,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","GHA","Ghana","2015","2015",89.11206,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","GRL","Greenland","2001","2001",536.15495,"+","National Estimation"
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","GRL","Greenland","2002","2002",539.65108,"+","National Estimation"
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","GRL","Greenland","2003","2003",647.175,"+","National Estimation"
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","GRL","Greenland","2004","2004",701.71119,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","IDN","Indonesia","2000","2000",212.67641,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","IDN","Indonesia","2001","2001",199.23758,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","IDN","Indonesia","2009","2009",89.4684,"+","National Estimation"
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","IDN","Indonesia","2016","2016",178.87539,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","IDN","Indonesia","2017","2017",215.19041,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","IDN","Indonesia","2018","2018",215.99355,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","IDN","Indonesia","2019","2019",388.03617,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","IDN","Indonesia","2020","2020",395.66628,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","IRN","Iran (Islamic Republic of)","2006","2006",716.40808,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","IRN","Iran (Islamic Republic of)","2008","2008",752.46181,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","IRN","Iran (Islamic Republic of)","2009","2009",716.57342,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","IRN","Iran (Islamic Republic of)","2010","2010",743.10098,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","IRN","Iran (Islamic Republic of)","2012","2012",697.06229,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","IRN","Iran (Islamic Republic of)","2013","2013",679.38896,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","IRN","Iran (Islamic Republic of)","2015","2015",825.2793,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","IRN","Iran (Islamic Republic of)","2017","2017",1474.91351,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","IRN","Iran (Islamic Republic of)","2019","2019",1659.45626,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","IRQ","Iraq","2007","2007",377.51805,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","IRQ","Iraq","2008","2008",391.46408,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","IRQ","Iraq","2009","2009",415.83311,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","IRQ","Iraq","2010","2010",432.01568,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","IRQ","Iraq","2011","2011",441.29756,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","IRQ","Iraq","2014","2014",69.56885,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","IRQ","Iraq","2015","2015",65.81003,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","IRQ","Iraq","2016","2016",64.76253,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","IRQ","Iraq","2017","2017",105.92266,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","IRQ","Iraq","2018","2018",111.13687,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","IRQ","Iraq","2019","2019",122.57941,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","IRQ","Iraq","2020","2020",141.41938,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","KEN","Kenya","2007","2007",54.39476,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","KEN","Kenya","2010","2010",221.38592,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","MWI","Malawi","2007","2007",30.40818,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","MWI","Malawi","2010","2010",50.3521,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","MLI","Mali","2006","2006",38.85369,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","MLI","Mali","2010","2010",29.40326,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","MLI","Mali","2015","2015",30.84218,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","MLI","Mali","2017","2017",32.86062,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","MLI","Mali","2019","2019",58.31205,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","MAR","Morocco","2006","2006",648.34298,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","MAR","Morocco","2007","2007",640.61768,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","MAR","Morocco","2008","2008",656.47094,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","MAR","Morocco","2010","2010",719.77615,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","MAR","Morocco","2011","2011",845.40676,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","MAR","Morocco","2012","2012",850.27811,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","MAR","Morocco","2014","2014",1024.35348,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","MAR","Morocco","2016","2016",1073.54029,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","NIC","Nicaragua","1997","1997",70.42748,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","NGA","Nigeria","2007","2007",38.78981,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","PSE","Palestine","2007","2007",74.53826,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","PSE","Palestine","2008","2008",94.12243,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","PSE","Palestine","2009","2009",143.26611,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","PSE","Palestine","2010","2010",323.50083,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","PSE","Palestine","2013","2013",575.10944,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","PRI","Puerto Rico","2013","2013",273.98371,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","PRI","Puerto Rico","2015","2015",348.36426,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","SEN","Senegal","2006","2006",264.53427,"+","National Estimation"
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","SEN","Senegal","2007","2007",280.3951,"+","National Estimation"
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","SEN","Senegal","2008","2008",377.09394,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","SEN","Senegal","2010","2010",369.06021,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","SEN","Senegal","2015","2015",564.33948,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","SYC","Seychelles","2005","2005",146.64741,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","LKA","Sri Lanka","1996","1996",187.72505,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","LKA","Sri Lanka","2000","2000",135.10778,"+","National Estimation"
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","LKA","Sri Lanka","2004","2004",138.18429,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","LKA","Sri Lanka","2006","2006",93.06471,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","LKA","Sri Lanka","2008","2008",98.67902,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","LKA","Sri Lanka","2010","2010",105.6178,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","LKA","Sri Lanka","2013","2013",110.14833,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","LKA","Sri Lanka","2014","2014",98.94889,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","LKA","Sri Lanka","2015","2015",105.988,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","LKA","Sri Lanka","2016","2016",106.84467,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","LKA","Sri Lanka","2017","2017",106.39893,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","LKA","Sri Lanka","2018","2018",105.61143,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","TGO","Togo","2003","2003",26.63846,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","TGO","Togo","2004","2004",25.05594,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","TGO","Togo","2005","2005",33.14539,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","TGO","Togo","2006","2006",23.59931,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","TGO","Togo","2007","2007",36.48427,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","TGO","Togo","2010","2010",34.30567,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","TGO","Togo","2011","2011",34.45603,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","TGO","Togo","2012","2012",35.78489,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","TGO","Togo","2014","2014",38.04847,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","TGO","Togo","2015","2015",36.13195,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","TGO","Togo","2016","2016",32.17731,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","TGO","Togo","2017","2017",38.75703,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","TGO","Togo","2018","2018",48.05369,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","TGO","Togo","2019","2019",46.85385,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","TGO","Togo","2020","2020",45.63868,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","VNM","Viet Nam","2002","2002",114.40569,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","VNM","Viet Nam","2013","2013",679.46269,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","VNM","Viet Nam","2015","2015",678.56047,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","VNM","Viet Nam","2017","2017",707.74357,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","VNM","Viet Nam","2019","2019",756.69092,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","KAZ","Kazakhstan","2007","2007",406.56972,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","KAZ","Kazakhstan","2008","2008",376.49437,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","KAZ","Kazakhstan","2009","2009",348.62542,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","KAZ","Kazakhstan","2010","2010",370.53265,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","KAZ","Kazakhstan","2011","2011",385.91519,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","KAZ","Kazakhstan","2012","2012",612.18307,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","KAZ","Kazakhstan","2013","2013",737.22035,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","KAZ","Kazakhstan","2014","2014",798.6654,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","KAZ","Kazakhstan","2015","2015",777.14475,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","KAZ","Kazakhstan","2016","2016",693.6834,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","KAZ","Kazakhstan","2017","2017",666.14974,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","KAZ","Kazakhstan","2018","2018",666.9353,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","KAZ","Kazakhstan","2019","2019",636.93213,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","KAZ","Kazakhstan","2020","2020",689.25824,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","KAZ","Kazakhstan","2021","2021",629.85122,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","GMB","Gambia","2008","2008",91.7548,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","GMB","Gambia","2009","2009",102.85707,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","GMB","Gambia","2011","2011",31.70743,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","GMB","Gambia","2018","2018",52.89256,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","MNE","Montenegro","2011","2011",649.79929,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","MNE","Montenegro","2013","2013",645.01193,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","MNE","Montenegro","2014","2014",671.83174,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","MNE","Montenegro","2015","2015",834.61997,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","MNE","Montenegro","2016","2016",715.80706,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","MNE","Montenegro","2017","2017",702.71829,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","MNE","Montenegro","2018","2018",762.9709,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","MNE","Montenegro","2019","2019",746.83075,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","OMN","Oman","2011","2011",148.75852,"+","National Estimation"
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","OMN","Oman","2012","2012",172.55775,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","OMN","Oman","2013","2013",132.07693,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","OMN","Oman","2014","2014",177.91253,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","OMN","Oman","2015","2015",212.53692,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","OMN","Oman","2016","2016",239.80297,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","OMN","Oman","2017","2017",242.41051,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","OMN","Oman","2018","2018",281.16111,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","OMN","Oman","2019","2019",354.87939,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","OMN","Oman","2020","2020",334.91585,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","UZB","Uzbekistan","2000","2000",662.25393,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","UZB","Uzbekistan","2001","2001",614.61104,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","UZB","Uzbekistan","2002","2002",630.40868,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","UZB","Uzbekistan","2003","2003",588.33122,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","UZB","Uzbekistan","2004","2004",578.38896,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","UZB","Uzbekistan","2005","2005",632.7809,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","UZB","Uzbekistan","2006","2006",565.66032,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","UZB","Uzbekistan","2007","2007",556.9256,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","UZB","Uzbekistan","2008","2008",580.41085,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","UZB","Uzbekistan","2009","2009",572.98176,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","UZB","Uzbekistan","2010","2010",544.95896,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","UZB","Uzbekistan","2011","2011",574.80051,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","UZB","Uzbekistan","2012","2012",513.08323,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","UZB","Uzbekistan","2013","2013",507.03862,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","UZB","Uzbekistan","2014","2014",501.24254,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","UZB","Uzbekistan","2015","2015",497.42064,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","UZB","Uzbekistan","2016","2016",506.04688,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","UZB","Uzbekistan","2017","2017",495.5728,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","UZB","Uzbekistan","2018","2018",476.17883,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","UZB","Uzbekistan","2019","2019",417.99826,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","UZB","Uzbekistan","2020","2020",423.94197,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","TZA","United Republic of Tanzania","2010","2010",36.07047,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","TZA","United Republic of Tanzania","2013","2013",19.15202,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","ZWE","Zimbabwe","2012","2012",99.5185,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","AGO","Angola","2011","2011",47.48012,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","AGO","Angola","2016","2016",18.81599,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","UGA","Uganda","2010","2010",38.93837,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","UGA","Uganda","2014","2014",27.84496,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","MUS","Mauritius","2012","2012",181.81267,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","MUS","Mauritius","2018","2018",473.85267,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","MUS","Mauritius","2019","2019",551.29372,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","MUS","Mauritius","2020","2020",563.91181,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","GEO","Georgia","2013","2013",566.35449,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","GEO","Georgia","2014","2014",1059.47472,,
