Name,Web of Science Documents,Times Cited,Rank,% Docs Cited,Category Normalized Citation Impact,International Collaborations,All Open Access Documents,% First Author (2008-2022),% Global Baseline (Docs),% Documents in Top 1%,% International Collaborations,Gold Documents,% Last Author (2008-2022),% Global Baseline (Cites),Citation Impact,% Documents in Top 10%,% Industry Collaborations,Gold - Hybrid Documents,% Baseline for All Items (Docs),Average Percentile,% Highly Cited Papers,Location Type,Free to Read Documents,Industry Collaborations,% Baseline for All Items (Cites),Highly Cited Papers,Impact Relative to World,Domestic Collaborations,% Baseline for Pinned Items (Docs),Green Submitted Documents,% Hot Papers,Green Accepted Documents,% Domestic Collaborations,% Baseline for Pinned Items (Cites),Documents in JIF Journals,Green Published Documents,Documents in Q1 Journals,Green Only Documents,Citations From Patents,Documents in Q2 Journals,Non-Open Access Documents,Documents in Q3 Journals,% All Open Access Documents,Documents in Q4 Journals,% Gold Documents,% Documents in Q1 Journals,% Gold - Hybrid Documents,% Documents in Q2 Journals,% Free to Read Documents,% Documents in Q3 Journals,% Green Submitted Documents,% Documents in Q4 Journals,% Green Accepted Documents,% Green Published Documents,Documents in Top 1%,Documents in Top 10%,% Green Only Documents,Hot Papers,% Non-Open Access Documents
ZAMBIA,277,7302,106,82.31,1.0711855595667872,242,127,38.99,0.011762872383026302,1.44,87.36,51,24.55,0.015274847472217747,26.36101083032491,11.55,2.89,2,0.012993805660514545,50.85433790613719,0.0,Country/Region,35,8,0.01543684821755986,0,1.298564413081552,2,n/a,24,0.0,42,0.72,n/a,235,82,116,39,7,77,150,31,45.85,11,18.41,49.36,0.72,32.77,12.64,13.19,8.66,4.68,15.16,29.6,4,32,14.08,0,54.15
CONGO DEMOCRATIC REPUBLIC,175,6759,107,87.43,1.4162491428571429,153,68,48.0,0.007431417570503981,4.0,87.43,24,20.57,0.014138961115409444,38.62285714285714,14.86,1.71,3,0.00820908299852002,51.25793371428571,0.0,Country/Region,18,3,0.014288914968842386,0,1.9025927397120506,4,n/a,23,0.0,8,2.29,n/a,141,44,68,23,16,29,107,20,38.86,24,13.71,48.23,1.71,20.57,10.29,14.18,13.14,17.02,4.57,25.14,7,26,13.14,0,61.14
MADAGASCAR,202,6346,108,88.61,1.017061881188119,176,63,48.02,0.008577979138524596,0.99,87.13,19,32.67,0.013275018085277158,31.415841584158414,10.4,1.49,2,0.009475627232577393,47.76606435643565,0.0,Country/Region,11,3,0.013415809201401655,0,1.5475694066050676,3,n/a,22,0.0,12,1.49,n/a,174,28,81,31,4,48,139,24,31.19,21,9.41,46.55,0.99,27.59,5.45,13.79,10.89,12.07,5.94,13.86,2,21,15.35,0,68.81
NEW CALEDONIA,207,6256,109,87.92,1.048692270531401,163,71,52.17,0.00879030535482471,0.97,78.74,12,32.85,0.013086749628347607,30.22222222222222,9.18,0.0,3,0.009710172461106536,52.780552173913044,0.0,Country/Region,26,0,0.013225544022056217,0,1.4887707650752677,3,n/a,29,0.0,4,1.45,n/a,172,26,75,30,3,51,136,31,34.3,15,5.8,43.6,1.45,29.65,12.56,18.02,14.01,8.72,1.93,12.56,2,19,14.49,0,65.7
IRAQ,591,6191,110,63.45,0.42754602368866335,182,83,65.65,0.02509695876667345,0.51,30.8,47,45.18,0.012950777965009595,10.475465313028765,2.71,0.17,4,0.027723246012144754,26.13047394247039,0.0,Country/Region,19,1,0.013088130281417844,0,0.5160297741815271,63,n/a,32,0.0,5,10.66,n/a,336,27,57,13,7,67,508,126,14.04,86,7.95,16.96,0.68,19.94,3.21,37.5,5.41,25.6,0.85,4.57,3,16,2.2,0,85.96
MOLDOVA,506,6026,111,53.16,0.50250790513834,205,75,74.31,0.021487413089571514,0.79,40.51,32,45.45,0.012605619127305416,11.909090909090908,4.55,0.79,3,0.023735977127149314,22.844687351778656,0.0,Country/Region,14,4,0.012739310785951207,0,0.5866513141790577,37,n/a,24,0.0,3,7.31,n/a,281,8,86,26,32,73,431,42,14.82,80,6.32,30.6,0.59,25.98,2.77,14.95,4.74,28.47,0.59,1.58,4,23,5.14,0,85.18
MALTA,284,5950,112,72.89,0.9929774647887325,137,78,52.82,0.012060129085846461,1.41,48.24,14,34.51,0.012446636874787127,20.950704225352112,11.27,1.06,0,0.013322168980455348,43.780663732394366,0.0,Country/Region,22,3,0.012578642412281725,0,1.0320483956837794,15,n/a,40,0.0,7,5.28,n/a,138,32,57,42,15,36,206,24,27.46,21,4.93,41.3,0.0,26.09,7.75,17.39,14.08,15.22,2.46,11.27,4,32,14.79,0,72.54
GAMBIA,144,5920,113,78.47,1.1753604166666667,122,89,50.69,0.006114995029443277,0.69,84.72,40,44.44,0.012383880722477276,41.111111111111114,12.5,0.69,5,0.006754902581639331,51.569665972222225,0.0,Country/Region,24,1,0.012515220685833248,0,2.0251661142567983,1,n/a,31,0.0,44,0.69,n/a,132,61,96,20,21,26,55,8,61.81,2,27.78,72.73,3.47,19.7,16.67,6.06,21.53,1.52,30.56,42.36,1,18,13.89,0,38.19
UZBEKISTAN,531,5847,114,62.34,0.46818361581920903,242,100,65.91,0.022549044171072084,0.19,45.57,31,51.22,0.01223117408518997,11.01129943502825,4.71,0.0,1,0.02490870326979503,28.507815065913373,0.0,Country/Region,22,0,0.012360894484808614,0,0.5424253902913192,44,n/a,54,0.0,4,8.29,n/a,432,28,164,46,29,56,431,59,18.83,153,5.84,37.96,0.19,12.96,4.14,13.66,10.17,35.42,0.75,5.27,1,25,8.66,0,81.17
BENIN,268,5526,115,84.33,0.8259070895522389,225,103,49.63,0.011380685193686098,0.0,83.96,38,32.84,0.011559683255474565,20.619402985074625,8.21,2.24,9,0.012571624249162087,46.47264253731343,0.0,Country/Region,22,6,0.011682282011809887,0,1.0157282324167767,6,n/a,33,0.0,15,2.24,n/a,223,47,84,34,22,77,165,28,38.43,34,14.18,37.67,3.36,34.53,8.21,12.56,12.31,15.25,5.6,17.54,0,22,12.69,0,61.57
MALI,215,5513,116,68.84,0.9389683720930232,188,75,34.42,0.009130027300904892,1.4,87.44,31,24.65,0.011532488922806962,25.641860465116277,11.16,6.51,3,0.010085444826753168,42.000107441860465,0.0,Country/Region,16,14,0.011654799263682212,0,1.2631384926597051,3,n/a,14,0.0,22,1.4,n/a,191,38,86,25,20,73,140,18,34.88,14,14.42,45.03,1.4,38.22,7.44,9.42,6.51,7.33,10.23,17.67,3,24,11.63,0,65.12
BOTSWANA,282,5443,117,76.6,0.8043514184397164,137,65,54.26,0.011975198599326416,1.06,48.58,25,35.82,0.011386057900750644,19.30141843971631,9.57,1.42,4,0.01322835088904369,40.34454007092199,0.0,Country/Region,16,4,0.011506815235302427,0,0.9508032627860625,5,n/a,13,0.0,13,1.77,n/a,171,24,59,20,3,36,217,35,23.05,41,8.87,34.5,1.42,21.05,5.67,20.47,4.61,23.98,4.61,8.51,3,27,7.09,0,76.95
COTE IVOIRE,270,5440,118,84.81,0.7973125925925927,174,102,64.07,0.011465615680206143,0.37,64.44,41,44.81,0.011379782285519658,20.14814814814815,10.74,1.11,9,0.012665442340573744,40.64780592592593,0.0,Country/Region,29,3,0.01150047306265758,0,0.9925138433835118,0,n/a,41,0.0,16,0.0,n/a,228,39,83,23,12,43,168,40,37.78,62,15.19,36.4,3.33,18.86,10.74,17.54,15.19,27.19,5.93,14.44,1,29,8.52,0,62.22
KAZAKHSTAN,597,5299,119,51.93,0.46919363484087107,218,68,72.53,0.02535175022623358,1.17,36.52,21,50.08,0.011084828369663357,8.87604690117253,4.19,0.34,17,0.028004700286379726,22.935108710217758,0.0,Country/Region,14,2,0.011202390948349726,0,0.43724114787912965,61,n/a,31,0.0,8,10.22,n/a,290,22,76,16,47,46,529,46,11.39,122,3.52,26.21,2.85,15.86,2.35,15.86,5.19,42.07,1.34,3.69,7,25,2.68,0,88.61
MACEDONIA,641,5229,120,50.39,0.7012496099843994,269,118,73.48,0.027220220929674584,0.78,41.97,65,59.75,0.01093839734760704,8.157566302652105,5.15,1.87,3,0.030068698297436188,27.294697659906397,0.0,Country/Region,32,12,0.011054406919969942,0,0.40184822069839843,27,n/a,35,0.0,23,4.21,n/a,451,31,156,18,9,102,523,132,18.41,61,10.14,34.59,0.47,22.62,4.99,29.27,5.46,13.53,3.59,4.84,5,33,2.81,0,81.59
MONGOLIA,234,5204,121,81.2,0.9490564102564103,206,82,27.78,0.009936866922845324,1.28,88.03,22,27.35,0.010886100554015496,22.23931623931624,6.41,1.71,14,0.010976716695163912,42.43174188034189,0.0,Country/Region,30,4,0.011001555481262875,0,1.0955264509971285,6,n/a,23,0.0,13,2.56,n/a,189,33,67,16,4,42,152,54,35.04,26,9.4,35.45,5.98,22.22,12.82,28.57,9.83,13.76,5.56,14.1,3,15,6.84,0,64.96
MACAU,238,4788,122,78.15,1.032970168067227,64,42,62.61,0.010106727895885416,1.26,26.89,19,48.74,0.010015881908652227,20.11764705882353,6.72,1.26,4,0.011164352877987227,45.9515743697479,0.0,Country/Region,11,3,0.010122107541177296,0,0.9910113354026111,108,n/a,17,0.0,2,45.38,n/a,122,13,38,8,47,41,196,20,17.65,23,7.98,31.15,1.68,33.61,4.62,16.39,7.14,18.85,0.84,5.46,3,16,3.36,0,82.35
GUATEMALA,174,4754,123,69.54,1.3184810344827584,141,58,39.66,0.007388952327243959,2.3,81.03,14,29.31,0.009944758269367731,27.32183908045977,8.05,4.02,5,0.008162173952814192,38.312553448275864,0.0,Country/Region,19,7,0.010050229584535686,0,1.3458955788224816,1,n/a,12,0.0,6,0.57,n/a,142,29,52,20,11,51,116,27,33.33,12,8.05,36.62,2.87,35.92,10.92,19.01,6.9,8.45,3.45,16.67,4,14,11.49,0,66.67
TRINIDAD & TOBAGO,319,4565,124,74.61,0.6315087774294671,137,62,58.31,0.01354641259994726,0.31,42.95,18,40.44,0.00954939450981567,14.310344827586206,5.02,0.94,10,0.014963985580159352,37.24695736677116,0.0,Country/Region,14,3,0.009650672707910268,0,0.7049389969011314,13,n/a,22,0.0,8,4.08,n/a,206,19,79,20,1,52,257,31,19.44,44,5.64,38.35,3.13,25.24,4.39,15.05,6.9,21.36,2.51,5.96,1,16,6.27,0,80.56
LIBYA,320,4233,125,70.31,0.5772925000000001,195,77,55.0,0.013588877843207281,0.31,60.94,44,43.75,0.008854893090919984,13.228125,5.94,3.75,4,0.01501089462586518,34.829400625,0.0,Country/Region,19,12,0.008948805601880428,0,0.6516279852604834,20,n/a,16,0.0,5,6.25,n/a,189,34,57,10,26,39,243,35,24.06,58,13.75,30.16,1.25,20.63,5.94,18.52,5.0,30.69,1.56,10.62,1,19,3.12,0,75.94
PARAGUAY,134,3911,126,62.69,1.2837268656716416,82,27,57.46,0.005690342596843049,2.24,61.19,12,32.84,0.008181310389460916,29.186567164179106,13.43,4.48,1,0.006285812124581043,34.62253358208955,0.0,Country/Region,9,6,0.008268079071333418,0,1.43775357111184,8,n/a,9,0.0,2,5.97,n/a,79,12,38,5,3,22,107,10,20.15,9,8.96,48.1,0.75,27.85,6.72,12.66,6.72,11.39,1.49,8.96,3,18,3.73,0,79.85
LAOS,118,3774,127,91.53,1.053721186440678,109,43,35.59,0.005010898704682685,1.69,92.37,23,34.75,0.007894723960579263,31.983050847457626,9.32,0.85,1,0.005535267393287785,56.134620338983055,0.0,Country/Region,7,1,0.007978453187218695,0,1.5755105871930004,2,n/a,12,0.0,5,1.69,n/a,97,31,48,12,1,25,75,17,36.44,7,19.49,49.48,0.85,25.77,5.93,17.53,10.17,7.22,4.24,26.27,2,11,10.17,0,63.56
JAMAICA,375,3768,128,74.4,0.6229232,145,74,69.87,0.01592446622250853,0.8,38.67,29,42.93,0.007882172730117293,10.048,4.8,0.8,5,0.017590892139685756,35.16677146666667,0.0,Country/Region,21,3,0.007965768841929,0,0.4949724920120831,34,n/a,21,0.0,14,9.07,n/a,236,26,56,19,0,57,301,33,19.73,90,7.73,23.73,1.33,24.15,5.6,13.98,5.6,38.14,3.73,6.93,3,18,5.07,0,80.27
FRENCH GUIANA,76,3669,129,86.84,1.404321052631579,63,36,47.37,0.003227358487761729,3.95,82.89,13,40.79,0.007675077427494783,48.276315789473685,14.47,0.0,1,0.00356508747364298,56.12656447368422,0.0,Country/Region,9,0,0.007756477144649018,0,2.3781298100595207,2,n/a,16,0.0,4,2.63,n/a,73,19,41,13,5,22,40,3,47.37,7,17.11,56.16,1.32,30.14,11.84,4.11,21.05,9.59,5.26,25.0,3,11,17.11,0,52.63
LIECHTENSTEIN,165,3179,130,54.55,3.001867272727273,146,13,53.33,0.007006765137903754,1.82,88.48,3,52.73,0.00665006027310055,19.266666666666666,9.7,4.85,1,0.0077399925414617324,34.38237030303031,0.0,Country/Region,4,8,0.006720588945990523,0,0.9490913627354831,1,n/a,5,0.0,1,0.61,n/a,119,7,58,5,30,16,152,42,7.88,3,1.82,48.74,0.61,13.45,2.42,35.29,3.03,2.52,0.61,4.24,3,16,3.03,0,92.12
GREENLAND,91,3163,131,71.43,1.0707098901098902,70,38,46.15,0.0038643371366620704,5.49,76.92,9,29.67,0.006616590325201964,34.75824175824176,10.99,1.1,5,0.00426872315923041,43.90258791208792,0.0,Country/Region,18,1,0.006686764025218,0,1.7122187043227879,0,n/a,10,0.0,3,0.0,n/a,77,10,22,6,5,19,53,33,41.76,3,9.89,28.57,5.49,24.68,19.78,42.86,10.99,3.9,3.3,10.99,5,10,6.59,0,58.24
GABON,107,3085,132,85.05,1.0193906542056075,91,46,57.01,0.004543781028822435,0.93,85.05,24,39.25,0.00645342432919635,28.83177570093458,12.15,1.87,2,0.0050192678905236696,49.43236355140186,0.0,Country/Region,12,2,0.006521867536451955,0,1.4202762607309924,1,n/a,15,0.0,6,0.93,n/a,101,31,53,8,3,21,61,14,42.99,13,22.43,52.48,1.87,20.79,11.21,13.86,14.02,12.87,5.61,28.97,1,13,7.48,0,57.01
RWANDA,142,3072,133,75.35,1.1721429577464788,110,38,53.52,0.006030064542923231,2.82,77.46,15,26.06,0.006426229996528748,21.633802816901408,9.86,3.52,3,0.006661084490227674,44.38917042253521,0.0,Country/Region,8,5,0.00649438478832428,0,1.065698376988427,2,n/a,11,0.0,4,1.41,n/a,106,18,44,12,10,26,104,23,26.76,13,10.56,41.51,2.11,24.53,5.63,21.7,7.75,12.26,2.82,12.68,4,14,8.45,0,73.24
PAPUA NEW GUINEA,161,2992,134,67.08,0.7301093167701863,106,43,54.66,0.006836904164863663,1.24,65.84,15,14.91,0.0062588802570358116,18.58385093167702,7.45,1.24,1,0.007552356358638417,38.02942111801243,0.0,Country/Region,13,2,0.006325260184461669,0,0.9154553151705063,3,n/a,7,0.0,11,1.86,n/a,102,26,47,14,3,33,118,9,26.71,13,9.32,46.08,0.62,32.35,8.07,8.82,4.35,12.75,6.83,16.15,2,12,8.7,0,73.29
BAHRAIN,270,2815,135,68.52,0.4228503703703704,112,38,50.37,0.011465615680206143,0.0,41.48,13,38.15,0.00588861895840769,10.425925925925926,3.33,1.11,2,0.012665442340573744,31.526881111111113,0.0,Country/Region,8,3,0.005951071998415641,0,0.5135894244714312,11,n/a,11,0.0,1,4.07,n/a,156,17,54,15,4,39,232,36,14.07,27,4.81,34.62,0.74,25.0,2.96,23.08,4.07,17.31,0.37,6.3,0,9,5.56,0,85.93
MONACO,110,2799,136,76.36,1.1460481818181818,84,34,45.45,0.004671176758602503,1.82,76.36,7,44.55,0.005855149010509104,25.445454545454545,15.45,1.82,3,0.0051599950276411555,49.578551818181815,0.0,Country/Region,11,2,0.005917247077643119,0,1.253463380448231,0,n/a,15,0.0,1,0.0,n/a,92,10,52,13,6,15,76,12,30.91,13,6.36,56.52,2.73,16.3,10.0,13.04,13.64,14.13,0.91,9.09,2,17,11.82,0,69.09
FIJI,162,2767,137,72.22,0.7899277777777778,104,29,52.47,0.0068793694081236865,0.62,64.2,2,23.46,0.005788209114711929,17.080246913580247,8.64,3.7,2,0.0075992654043442465,41.82467592592592,0.0,Country/Region,6,6,0.005849597236098074,0,0.8413865823045886,0,n/a,14,0.0,7,0.0,n/a,90,8,23,19,0,28,133,22,17.9,17,1.23,25.56,1.23,31.11,3.7,24.44,8.64,18.89,4.32,4.94,1,14,11.73,0,82.1
MAURITIUS,125,2709,138,85.6,0.6947624000000001,71,24,65.6,0.005308155407502844,0.0,56.8,6,48.0,0.00566688055357955,21.672,8.8,0.0,5,0.0058636307132285855,44.58058880000001,0.0,Country/Region,8,0,0.00572698189829768,0,1.0675800006852971,9,n/a,4,0.0,0,7.2,n/a,85,10,41,5,2,18,101,9,19.2,17,4.8,48.24,4.0,21.18,6.4,10.59,3.2,20.0,0.0,8.0,0,11,4.0,0,80.8
HONDURAS,78,2693,139,67.95,1.0955192307692307,70,16,35.9,0.0033122889742817747,2.56,89.74,6,25.64,0.005633410605680963,34.52564102564103,5.13,6.41,2,0.0036589055650546373,33.015276923076925,0.0,Country/Region,4,5,0.0056931569775251585,0,1.7007606067651426,1,n/a,4,0.0,1,1.28,n/a,63,8,23,4,4,24,62,9,20.51,7,7.69,36.51,2.56,38.1,5.13,14.29,5.13,11.11,1.28,10.26,2,4,5.13,0,79.49
BERMUDA,34,2646,140,94.12,2.419982352941177,28,15,26.47,0.0014438182708407736,5.88,82.35,8,26.47,0.005535092633728863,77.82352941176471,26.47,2.94,0,0.0015949075539981753,70.02586176470588,0.0,Country/Region,4,1,0.005593796272755874,0,3.833649113267996,0,n/a,7,0.0,2,0.0,n/a,28,7,22,3,2,4,19,2,44.12,0,23.53,78.57,0.0,14.29,11.76,7.14,20.59,0.0,5.88,20.59,2,9,8.82,0,55.88
YEMEN,170,2634,141,83.53,0.6320158823529411,129,41,58.82,0.007219091354203869,0.0,75.88,12,28.82,0.0055099901728049225,15.494117647058824,5.88,2.94,0,0.007974537769990875,40.01262647058824,0.0,Country/Region,7,5,0.005568427582176482,0,0.7632525898978005,1,n/a,10,0.0,8,0.59,n/a,118,20,32,22,14,33,129,35,24.12,18,7.06,27.12,0.0,27.97,4.12,29.66,5.88,15.25,4.71,11.76,0,10,12.94,0,75.88
MONTENEGRO,283,2625,142,53.71,0.41443851590106007,138,54,65.72,0.01201766384258644,0.71,48.76,27,36.04,0.005491163327111968,9.275618374558304,3.18,0.35,12,0.013275259934749517,25.977209187279154,0.0,Country/Region,5,1,0.005549401064241939,0,0.45692435726594266,6,n/a,29,0.0,11,2.12,n/a,166,23,38,10,1,40,229,45,19.08,43,9.54,22.89,4.24,24.1,1.77,27.11,10.25,25.9,3.89,8.13,2,9,3.53,0,80.92
NIGER,100,2525,143,91.0,1.188025,89,41,32.0,0.004246524326002275,1.0,89.0,20,29.0,0.005281976152745798,25.25,12.0,2.0,1,0.004690904570582868,52.433531,0.0,Country/Region,6,2,0.005337995309413674,0,1.2438351336888036,0,n/a,12,0.0,12,0.0,n/a,84,12,42,14,2,17,59,13,41.0,12,20.0,50.0,1.0,20.24,6.0,15.48,12.0,14.29,12.0,12.0,1,12,14.0,0,59.0
BARBADOS,116,2415,144,79.31,0.979466379310345,74,45,43.1,0.004925968218162639,1.72,63.79,15,33.62,0.00505187026094301,20.81896551724138,11.21,0.86,10,0.0054414493018761275,43.08336034482759,0.0,Country/Region,10,1,0.005105448979102583,0,1.0255588418772486,5,n/a,9,0.0,6,4.31,n/a,75,18,35,10,1,18,71,8,38.79,14,12.93,46.67,8.62,24.0,8.62,10.67,7.76,18.67,5.17,15.52,2,13,8.62,0,61.21
GUYANA,50,2279,145,72.0,1.815034,22,9,48.0,0.0021232621630011377,4.0,44.0,6,32.0,0.0047673757038050185,45.58,8.0,2.0,0,0.002345452285291434,38.453900000000004,0.0,Country/Region,0,1,0.004817937152536144,0,2.2453071442984425,1,n/a,3,0.0,2,2.0,n/a,28,2,10,3,4,0,41,8,18.0,10,12.0,35.71,0.0,0.0,0.0,28.57,6.0,35.71,4.0,4.0,2,4,6.0,0,82.0
CONGO PEOPLES REP,78,2269,146,83.33,0.9651756410256411,61,27,41.03,0.0033122889742817747,3.85,78.21,15,26.92,0.0047464569863684015,29.08974358974359,12.82,0.0,1,0.0036589055650546373,43.48246025641026,0.0,Country/Region,9,0,0.004796796577053317,0,1.432983964630564,0,n/a,8,0.0,3,0.0,n/a,64,11,29,2,2,14,51,10,34.62,11,19.23,45.31,1.28,21.88,11.54,15.62,10.26,17.19,3.85,14.1,3,10,2.56,0,65.38
NAMIBIA,96,2068,147,84.38,0.7453958333333334,69,34,34.38,0.004076663352962184,1.04,71.88,12,34.38,0.004325990765892399,21.541666666666668,7.29,1.04,3,0.004503268387759554,43.93343958333333,0.0,Country/Region,10,1,0.004371871009848506,0,1.0611596767609102,2,n/a,17,0.0,1,2.08,n/a,66,9,19,9,2,20,62,13,35.42,14,12.5,28.79,3.12,30.3,10.42,19.7,17.71,21.21,1.04,9.38,1,7,9.38,0,64.58
NICARAGUA,108,2032,148,74.07,0.7881722222222223,93,38,38.89,0.004586246272082457,0.0,86.11,14,18.52,0.004250683383120578,18.814814814814813,10.19,5.56,3,0.005066176936229498,40.79825,0.0,Country/Region,8,6,0.004295764938110331,0,0.9268327802184264,0,n/a,11,0.0,7,0.0,n/a,85,21,28,13,1,35,70,12,35.19,10,12.96,32.94,2.78,41.18,7.41,14.12,10.19,11.76,6.48,19.44,0,11,12.04,0,64.81
EL SALVADOR,93,1792,149,48.39,0.7291634408602151,55,14,49.46,0.0039492676231821155,2.15,59.14,3,16.13,0.00374863416464177,19.268817204301076,5.38,1.08,1,0.004362541250642067,24.9252,0.0,Country/Region,5,1,0.0037883911265224964,0,0.9491972999341366,0,n/a,2,0.0,3,0.0,n/a,52,3,15,5,3,18,79,9,15.05,10,3.23,28.85,1.08,34.62,5.38,17.31,2.15,19.23,3.23,3.23,2,5,5.38,0,84.95
KYRGYZSTAN,97,1790,150,70.1,1.3465690721649484,66,26,54.64,0.004119128596222207,1.03,68.04,6,41.24,0.0037444504211544462,18.45360824742268,7.22,0.0,1,0.004550177433465382,36.836996907216495,0.0,Country/Region,7,0,0.003784163011425931,0,0.9090394566920316,7,n/a,12,0.0,3,7.22,n/a,70,6,27,12,0,10,71,9,26.8,24,6.19,38.57,1.03,14.29,7.22,12.86,12.37,34.29,3.09,6.19,1,7,12.37,0,73.2
DOMINICAN REPUBLIC,85,1650,151,71.76,1.0662388235294118,68,32,36.47,0.0036095456771019344,1.18,80.0,14,22.35,0.0034515883770418077,19.41176470588235,8.24,2.35,2,0.003987268884995438,39.108062352941175,0.0,Country/Region,10,2,0.0034881949546663616,0,0.9562390078446247,0,n/a,5,0.0,4,0.0,n/a,63,10,28,6,25,17,53,10,37.65,8,16.47,44.44,2.35,26.98,11.76,15.87,5.88,12.7,4.71,11.76,1,7,7.06,0,62.35
MYANMAR,89,1492,152,77.53,0.989661797752809,66,23,50.56,0.0037794066501420248,1.12,74.16,9,30.34,0.003121072641543259,16.764044943820224,7.87,2.25,3,0.004174905067818753,41.43244943820225,0.0,Country/Region,7,2,0.0031541738620377035,0,0.8258102211430393,0,n/a,3,0.0,2,0.0,n/a,55,11,29,4,1,9,66,8,25.84,9,10.11,52.73,3.37,16.36,7.87,14.55,3.37,16.36,2.25,12.36,1,7,4.49,0,74.16
SWAZILAND,67,1457,153,89.55,1.0846074626865672,47,15,43.28,0.0028451712984215245,0.0,70.15,9,38.81,0.0030478571305150998,21.746268656716417,19.4,1.49,0,0.0031429060622905217,52.390370149253734,0.0,Country/Region,2,1,0.0030801818478478115,0,1.0712385339350299,0,n/a,5,0.0,2,0.0,n/a,53,6,20,4,1,11,52,15,22.39,7,13.43,37.74,0.0,20.75,2.99,28.3,7.46,13.21,2.99,8.96,0,13,5.97,0,77.61
BRUNEI,120,1451,154,72.5,0.7680816666666668,47,14,61.67,0.00509582919120273,0.83,39.17,7,33.33,0.0030353059000531295,12.091666666666667,8.33,2.5,1,0.005629085484699442,39.02164583333333,0.0,Country/Region,3,3,0.003067497502558115,0,0.5956451415783677,2,n/a,3,0.0,0,1.67,n/a,77,7,29,3,0,22,106,23,11.67,3,5.83,37.66,0.83,28.57,2.5,29.87,2.5,3.9,0.0,5.83,1,10,2.5,0,88.33
ALBANIA,300,1428,155,46.33,0.696516,97,67,77.0,0.012739572978006826,0.33,32.33,26,57.33,0.0029871928499489104,4.76,3.67,0.67,0,0.014072713711748607,22.80097466666667,0.0,Country/Region,25,2,0.003018874178947615,0,0.23448139549935465,33,n/a,22,0.0,1,11.0,n/a,209,18,83,16,1,49,233,45,22.33,32,8.67,39.71,0.0,23.44,8.33,21.53,7.33,15.31,0.33,6.0,1,11,5.33,0,77.67
NETHERLANDS ANTILLES,62,1423,156,61.29,0.7720709677419355,51,24,50.0,0.0026328450821214108,0.0,82.26,12,17.74,0.0029767334912306014,22.951612903225808,6.45,3.23,0,0.002908360833761378,39.12931290322581,0.0,Country/Region,8,2,0.003008303891206201,0,1.1306147526280215,1,n/a,9,0.0,1,1.61,n/a,46,13,26,4,5,14,38,6,38.71,0,19.35,56.52,0.0,30.43,12.9,13.04,14.52,0.0,1.61,20.97,0,4,6.45,0,61.29
GRENADA,100,1420,157,81.0,0.9428750000000001,92,17,40.0,0.004246524326002275,2.0,92.0,6,26.0,0.0029704578759996163,14.2,8.0,26.0,4,0.004690904570582868,41.729248,0.0,Country/Region,3,26,0.0030019617185613533,0,0.6995033227081588,0,n/a,3,0.0,0,0.0,n/a,94,7,36,4,25,18,83,32,17.0,8,6.0,38.3,4.0,19.15,3.0,34.04,3.0,8.51,0.0,7.0,2,8,4.0,0,83.0
VATICAN,21,1393,158,71.43,1.681004761904762,14,15,23.81,8.917701084604779E-4,4.76,66.67,0,9.52,0.0029139773389207507,66.33333333333333,19.05,0.0,0,9.850899598224023E-4,45.8173,0.0,Country/Region,10,0,0.002944882164757722,0,3.2676328924629954,0,n/a,11,0.0,0,0.0,n/a,16,2,13,5,0,0,6,3,71.43,0,0.0,81.25,0.0,0.0,47.62,18.75,52.38,0.0,0.0,9.52,1,4,23.81,0,28.57
HAITI,53,1379,159,81.13,1.4222528301886794,46,20,24.53,0.002250657892781206,0.0,86.79,4,18.87,0.002884691134509487,26.0188679245283,13.21,0.0,0,0.00248617942240892,52.082139622641506,0.0,Country/Region,6,0,0.002915285359081765,0,1.2817101807262172,0,n/a,3,0.0,8,0.0,n/a,42,7,27,10,2,8,33,6,37.74,1,7.55,64.29,0.0,19.05,11.32,14.29,5.66,2.38,15.09,13.21,0,7,18.87,0,62.26
AFGHANISTAN,69,1160,160,71.01,0.7434927536231885,44,24,39.13,0.00293010178494157,0.0,63.77,8,33.33,0.002426571222647574,16.81159420289855,10.14,1.45,0,0.0032367241537021793,42.45518405797102,0.0,Country/Region,11,1,0.002452306756007866,0,0.8281525355597716,0,n/a,3,0.0,6,0.0,n/a,55,11,29,5,0,14,45,8,34.78,4,11.59,52.73,0.0,25.45,15.94,14.55,4.35,7.27,8.7,15.94,0,7,7.25,0,65.22
SIERRA LEONE,34,1027,161,88.24,1.0726470588235293,31,15,32.35,0.0014438182708407736,0.0,91.18,11,11.76,0.002148352280740568,30.205882352941178,11.76,5.88,0,0.0015949075539981753,51.52304117647059,0.0,Country/Region,2,2,0.002171137102086275,0,1.4879658500854995,1,n/a,4,0.0,0,2.94,n/a,32,13,16,2,6,11,19,3,44.12,2,32.35,50.0,0.0,34.38,5.88,9.38,11.76,6.25,0.0,38.24,0,4,5.88,0,55.88
TOGO,70,993,162,77.14,0.5414471428571428,48,16,55.71,0.0029725670282015927,0.0,68.57,3,32.86,0.00207722864145607,14.185714285714285,2.86,7.14,3,0.0032836331994080077,36.63726857142857,0.0,Country/Region,1,5,0.0020992591454446646,0,0.69879959703139,0,n/a,9,0.0,1,0.0,n/a,61,8,18,9,0,19,54,7,22.86,17,4.29,29.51,4.29,31.15,1.43,11.48,12.86,27.87,1.43,11.43,0,2,12.86,0,77.14
