Name,Web of Science Documents,Times Cited,Rank,% Docs Cited,Category Normalized Citation Impact,International Collaborations,All Open Access Documents,% First Author (2008-2022),% Global Baseline (Docs),% Documents in Top 1%,% International Collaborations,Gold Documents,% Last Author (2008-2022),% Global Baseline (Cites),Citation Impact,% Documents in Top 10%,% Industry Collaborations,Gold - Hybrid Documents,% Baseline for All Items (Docs),Average Percentile,% Highly Cited Papers,Location Type,Free to Read Documents,Industry Collaborations,% Baseline for All Items (Cites),Highly Cited Papers,Impact Relative to World,Domestic Collaborations,% Baseline for Pinned Items (Docs),Green Submitted Documents,% Hot Papers,Green Accepted Documents,% Domestic Collaborations,% Baseline for Pinned Items (Cites),Documents in JIF Journals,Green Published Documents,Documents in Q1 Journals,Green Only Documents,Citations From Patents,Documents in Q2 Journals,Non-Open Access Documents,Documents in Q3 Journals,% All Open Access Documents,Documents in Q4 Journals,% Gold Documents,% Documents in Q1 Journals,% Gold - Hybrid Documents,% Documents in Q2 Journals,% Free to Read Documents,% Documents in Q3 Journals,% Green Submitted Documents,% Documents in Q4 Journals,% Green Accepted Documents,% Green Published Documents,Documents in Top 1%,Documents in Top 10%,% Green Only Documents,Hot Papers,% Non-Open Access Documents
BAHRAIN,871,8766,104,70.38,1.1830050516647532,599,376,52.47,0.024744964925219635,1.49,68.77,248,42.14,0.037138396322866626,10.064293915040183,10.1,1.15,41,0.026043909253571397,39.39153168771527,0.69,Country/Region,26,10,0.0373569008244599,6,1.5008465938464848,49,n/a,48,0.23,38,5.63,n/a,506,236,179,61,0,153,495,117,43.17,57,28.47,35.38,4.71,30.24,2.99,23.12,5.51,11.26,4.36,27.1,13,88,7.0,2,56.83
BRUNEI,635,8396,105,80.0,1.6224833070866143,475,282,49.13,0.018040244233656105,2.52,74.8,183,43.31,0.03557083909728362,13.222047244094489,14.02,1.42,26,0.018987235793361465,49.5180231496063,1.57,Country/Region,32,9,0.03578012084441767,10,1.971749308743959,27,n/a,29,0.16,41,4.25,n/a,413,136,161,41,0,134,353,81,44.41,37,28.82,38.98,4.09,32.45,5.04,19.61,4.57,8.96,6.46,21.42,16,89,6.46,1,55.59
RWANDA,749,8268,106,80.64,1.3323791722296394,665,482,48.2,0.021278965245682558,1.6,88.79,294,27.24,0.0350285490300549,11.038718291054739,12.15,1.6,80,0.022395967888547617,46.93117716955942,1.07,Country/Region,54,12,0.035234640202673334,8,1.6461584774270024,11,n/a,71,0.27,60,1.47,n/a,572,360,249,54,1,210,267,81,64.35,32,39.25,43.53,10.68,36.71,7.21,14.16,9.48,5.59,8.01,48.06,12,91,7.21,2,35.65
ZAMBIA,894,8133,107,80.87,1.2089227069351232,784,636,40.83,0.025398391094312692,0.89,87.7,376,28.64,0.03445660247477462,9.09731543624161,9.84,1.68,102,0.026731635904354567,46.80481196868009,0.89,Country/Region,72,15,0.0346593285883336,8,1.356645086172024,26,n/a,80,0.11,112,2.91,n/a,728,457,329,86,0,263,258,94,71.14,42,42.06,45.19,11.41,36.13,8.05,12.91,8.95,5.77,12.53,51.12,8,88,9.62,1,28.86
MALTA,1130,8000,108,64.34,1.0768638053097346,652,549,61.33,0.03210311178587622,1.5,57.7,244,42.48,0.033893129201794776,7.079646017699115,12.3,0.44,66,0.0337883093645645,39.689466637168145,0.71,Country/Region,90,5,0.03409254010902112,8,1.0557583771896555,50,n/a,166,0.09,86,4.42,n/a,745,328,294,149,2,230,581,151,48.58,70,21.59,39.46,5.84,30.87,7.96,20.27,14.69,9.4,7.61,29.03,17,139,13.19,1,51.42
ARMENIA,1317,7971,109,64.54,0.8053123006833715,809,657,62.79,0.03741575063893715,1.37,61.43,351,40.62,0.03377026660843827,6.052391799544419,8.35,1.06,111,0.03937982604701897,34.42528003037206,0.91,Country/Region,59,14,0.03396895465112592,12,0.9025681973969228,144,n/a,390,0.0,207,10.93,n/a,1062,413,405,136,3,270,660,122,49.89,265,26.65,38.14,8.43,25.42,4.48,11.49,29.61,24.95,15.72,31.36,18,110,10.33,0,50.11
CUBA,2434,7611,110,42.28,0.435618488085456,1273,770,70.95,0.06914953459010861,0.62,52.3,487,54.07,0.0322450757943575,3.126951520131471,3.66,0.62,105,0.07277942034809733,20.70312239112572,0.45,Country/Region,65,15,0.032434790346219974,11,0.4663093683203178,151,n/a,226,0.0,50,6.2,n/a,1010,375,370,113,2,256,1664,174,31.64,210,20.01,36.63,4.31,25.35,2.67,17.23,9.29,20.79,2.05,15.41,15,89,4.64,0,68.36
MALAWI,1088,7534,111,83.55,1.2710340992647058,1005,846,35.85,0.030909898781445427,1.1,92.37,483,27.21,0.031918854425790226,6.924632352941177,8.92,2.21,156,0.032532460697916966,47.794432169117655,0.46,Country/Region,71,24,0.03210664964767064,5,1.0326418294501327,23,n/a,130,0.0,302,2.11,n/a,958,612,447,136,0,312,242,119,77.76,80,44.39,46.66,14.34,32.57,6.53,12.42,11.95,8.35,27.76,56.25,12,97,12.5,0,22.24
KYRGYZSTAN,493,7316,112,63.08,1.8701726166328603,369,246,44.22,0.01400604788534246,2.43,74.85,152,34.28,0.030995266655041324,14.839756592292089,8.92,1.42,43,0.014741271253743625,34.247509939148074,1.62,Country/Region,22,7,0.031177627929699817,8,2.2129916239596996,20,n/a,47,0.41,41,4.06,n/a,318,121,129,29,0,69,247,50,49.9,70,30.83,40.57,8.72,21.7,4.46,15.72,9.53,22.01,8.32,24.54,12,44,5.88,2,50.1
BOSNIA & HERZEGOVINA,1588,7074,113,57.49,0.7725314231738035,910,764,68.2,0.045114815500859676,1.13,57.3,581,46.28,0.02996999949668703,4.454659949622166,6.93,0.76,44,0.04748304006276852,30.898674811083122,0.38,Country/Region,54,12,0.03014632859140193,6,0.66430504400746,166,n/a,86,0.0,44,10.45,n/a,895,339,236,85,1,265,824,173,48.11,221,36.59,26.37,2.77,29.61,3.4,19.33,5.42,24.69,2.77,21.35,18,110,5.35,0,51.89
MACEDONIA,1029,6767,114,63.17,0.9157845481049562,657,472,54.81,0.02923371860855454,1.75,63.85,281,43.25,0.02866935066356816,6.576287657920311,10.79,1.17,49,0.03076829233286448,35.485017881438296,1.17,Country/Region,50,12,0.02883802736471824,12,0.9806946234742359,72,n/a,90,0.0,91,7.0,n/a,691,228,276,92,0,183,557,121,45.87,111,27.31,39.94,4.76,26.48,4.86,17.51,8.75,16.06,8.84,22.16,18,111,8.94,0,54.13
MONACO,294,6713,115,86.05,2.3949197278911565,276,173,28.57,0.008352491031015584,4.76,93.88,68,31.29,0.02844057204145604,22.833333333333332,21.09,2.04,41,0.00879094066653271,55.349183333333336,5.1,Country/Region,32,6,0.028607902718982354,15,3.405040716098553,0,n/a,50,0.68,30,0.0,n/a,266,123,175,32,0,49,121,22,58.84,20,23.13,65.79,13.95,18.42,10.88,8.27,17.01,7.52,10.2,41.84,14,62,10.88,2,41.16
BOLIVIA,502,6686,116,69.52,1.6340243027888446,435,284,36.65,0.014261736386291914,2.79,86.65,158,25.9,0.028326182730399985,13.318725099601593,14.54,0.2,50,0.015010381682310954,43.20004800796813,2.99,Country/Region,40,1,0.028492840396114404,15,1.9861664781314095,3,n/a,41,0.0,33,0.6,n/a,388,193,171,36,3,109,218,67,56.57,41,31.47,44.07,9.96,28.09,7.97,17.27,8.17,10.57,6.57,38.45,14,73,7.17,0,43.43
UZBEKISTAN,1277,6169,117,50.12,0.7425527016444793,607,487,68.99,0.03627935730138401,0.47,47.53,286,55.52,0.026135839255733997,4.830853563038371,6.5,0.31,36,0.03818377969783085,27.389086687548943,0.39,Country/Region,72,4,0.026289609991568916,5,0.7204052441892885,165,n/a,139,0.08,33,12.92,n/a,811,152,400,93,0,143,790,112,38.14,156,22.4,49.32,2.82,17.63,5.64,13.81,10.88,19.24,2.58,11.9,6,83,7.28,1,61.86
BENIN,660,5624,118,80.76,1.1178045454545453,534,395,56.67,0.01875049006962682,0.76,80.91,260,39.24,0.02382686982886173,8.521212121212121,8.94,1.52,56,0.019734764761604042,42.072121515151515,0.3,Country/Region,29,10,0.02396705569664185,2,1.270733177660137,65,n/a,72,0.15,41,9.85,n/a,497,268,199,50,0,154,265,83,59.85,61,39.39,40.04,8.48,30.99,4.39,16.7,10.91,12.27,6.21,40.61,5,59,7.58,1,40.15
MYANMAR,853,5559,119,76.55,0.8810620164126612,723,501,45.72,0.024233587923320723,0.82,84.76,366,26.61,0.023551488154097147,6.516998827667058,8.21,0.7,54,0.02550568839643674,40.77844337631888,0.7,Country/Region,42,6,0.023690053808256055,6,0.9718531250353081,1,n/a,39,0.12,36,0.12,n/a,650,313,248,39,1,180,352,134,58.73,88,42.91,38.15,6.33,27.69,4.92,20.62,4.57,13.54,4.22,36.69,7,70,4.57,1,41.27
LIBYA,668,5459,120,75.75,1.1059547904191618,563,353,53.44,0.018977768737137447,1.2,84.28,187,29.19,0.02312782403907471,8.172155688622755,10.48,0.75,44,0.019973974031441667,41.732312275449104,0.6,Country/Region,55,5,0.02326389705689329,4,1.2186798331995718,27,n/a,53,0.0,64,4.04,n/a,434,162,154,67,3,137,315,83,52.84,60,27.99,35.48,6.59,31.57,8.23,19.12,7.93,13.82,9.58,24.25,8,70,10.03,0,47.16
DOMINICAN REPUBLIC,465,5449,121,62.58,1.4031217204301074,399,249,34.41,0.01321057254905526,2.15,85.81,146,27.74,0.02308545762757247,11.718279569892474,12.04,2.15,31,0.013904038809311937,36.09800129032258,1.29,Country/Region,30,10,0.023221281381757015,6,1.7474986448807173,11,n/a,49,0.43,34,2.37,n/a,359,150,167,42,0,103,216,50,53.55,39,31.4,46.52,6.67,28.69,6.45,13.93,10.54,10.86,7.31,32.26,10,56,9.03,2,46.45
MAURITIUS,450,5405,122,78.89,1.6304184444444445,324,194,48.67,0.012784425047472832,3.78,72.0,95,39.56,0.022899045416962596,12.011111111111111,13.33,0.22,42,0.01345552142836639,45.79460111111111,3.33,Country/Region,23,1,0.023033772411157397,15,1.7911674034562217,21,n/a,31,0.0,31,4.67,n/a,305,120,136,34,0,99,256,44,43.11,26,21.11,44.59,9.33,32.46,5.11,14.43,6.89,8.52,6.89,26.67,17,60,7.56,0,56.89
CONGO DEMOCRATIC REPUBLIC,725,5390,123,76.55,0.9617976551724139,628,516,48.14,0.020597129243150675,1.38,86.62,331,22.07,0.02283549579970923,7.43448275862069,9.1,1.38,58,0.02167834007903474,43.382863862068966,0.83,Country/Region,57,10,0.022969848898452983,6,1.1086737151636266,10,n/a,81,0.0,64,1.38,n/a,572,387,232,70,0,217,209,69,71.17,54,45.66,40.56,8.0,37.94,7.86,12.06,11.17,9.44,8.83,53.38,10,66,9.66,0,28.83
COTE IVOIRE,720,4879,124,73.89,0.8249025,598,436,46.94,0.02045508007595653,0.83,83.06,257,34.17,0.020670572171944592,6.776388888888889,8.75,4.44,62,0.02152883428538623,40.51038666666667,0.42,Country/Region,39,32,0.020792187898989258,3,1.0105348937861824,0,n/a,84,0.0,62,0.0,n/a,550,302,234,78,1,186,284,91,60.56,39,35.69,42.55,8.61,33.82,5.42,16.55,11.67,7.09,8.61,41.94,6,63,10.83,0,39.44
PARAGUAY,513,4759,125,57.5,1.0429869395711502,373,241,50.29,0.014574244554119029,2.14,72.71,146,36.06,0.020162175233917667,9.276803118908383,9.55,1.75,25,0.015339294428337686,33.82357875243665,0.97,Country/Region,29,9,0.020280799797353942,5,1.383411343143639,36,n/a,75,0.0,32,7.02,n/a,375,133,132,41,0,90,272,97,46.98,56,28.46,35.2,4.87,24.0,5.65,25.87,14.62,14.93,6.24,25.93,11,49,7.99,0,53.02
CAMBODIA,573,4583,126,79.23,0.96069092495637,525,400,37.0,0.01627883456044874,1.22,91.62,267,25.13,0.019416526391478183,7.99825479930192,8.55,2.44,37,0.01713336395211987,46.67348691099477,0.52,Country/Region,52,14,0.019530763914955476,3,1.1927467116505268,3,n/a,66,0.0,51,0.52,n/a,464,273,209,44,0,160,173,60,69.81,35,46.6,45.04,6.46,34.48,9.08,12.93,11.52,7.54,8.9,47.64,7,49,7.68,0,30.19
MONGOLIA,670,4338,127,76.57,0.9184498507462686,618,359,35.22,0.019034588404015104,0.75,92.24,210,22.69,0.01837854930967322,6.474626865671642,8.66,1.94,68,0.020033776348901074,43.080869104477614,0.45,Country/Region,36,13,0.018486679874116705,3,0.9655343693061678,20,n/a,74,0.0,36,2.99,n/a,555,217,241,45,3,176,311,82,53.58,56,31.34,43.42,10.15,31.71,5.37,14.77,11.04,10.09,5.37,32.39,5,58,6.72,0,46.42
CONGO PEOPLES REP,256,4063,128,80.47,1.5637261718750002,225,186,36.33,0.0072729173603401,2.34,87.89,121,26.17,0.017213472993361522,15.87109375,14.45,0.39,24,0.007654696634803991,46.573101171875,1.95,Country/Region,19,1,0.017314748807869103,5,2.3667906756686397,0,n/a,31,0.0,30,0.0,n/a,198,146,94,22,3,59,70,31,72.66,14,47.27,47.47,9.38,29.8,7.42,15.66,12.11,7.07,11.72,57.03,6,37,8.59,0,27.34
BURKINA FASO,689,3994,129,79.54,0.7386673439767779,596,483,47.46,0.019574375239352845,0.73,86.5,303,29.32,0.016921144753996042,5.796806966618288,5.66,1.45,74,0.02060189836476543,41.60795718432511,0.29,Country/Region,40,10,0.017020700649428795,2,0.8644538866291539,6,n/a,79,0.0,65,0.87,n/a,545,368,234,66,0,172,206,90,70.1,49,43.98,42.94,10.74,31.56,5.81,16.51,11.47,8.99,9.43,53.41,5,39,9.58,0,29.9
GUATEMALA,499,3939,130,67.54,1.1646326653306613,418,293,38.48,0.014176506885975429,2.0,83.77,170,28.26,0.016688129490733703,7.8937875751503,9.22,1.8,47,0.014920678206121845,39.45892244488978,1.6,Country/Region,44,9,0.016786314436179277,8,1.1771679458811521,6,n/a,45,0.2,35,1.2,n/a,400,208,159,32,1,123,206,88,58.72,30,34.07,39.75,9.42,30.75,8.82,22.0,9.02,7.5,7.01,41.68,10,46,6.41,1,41.28
FIJI,517,3873,131,78.72,1.2378936170212766,391,240,46.42,0.014687883887874344,2.32,75.63,134,36.36,0.016408511174818896,7.491295938104448,11.99,0.77,26,0.015458899063256499,47.15844545454546,0.97,Country/Region,31,4,0.016505050980279854,5,1.1171460300258111,11,n/a,35,0.0,49,2.13,n/a,346,123,171,49,0,98,277,57,46.42,20,25.92,49.42,5.03,28.32,6.0,16.47,6.77,5.78,9.48,23.79,12,62,9.48,0,53.58
MONTENEGRO,676,3843,132,68.05,0.8349173076923077,446,367,59.17,0.019205047404648075,1.33,65.98,279,29.73,0.016281411940312168,5.68491124260355,8.58,0.44,40,0.020213183301279292,37.00537352071006,0.3,Country/Region,15,3,0.016377203954871022,2,0.8477673393491171,23,n/a,110,0.0,79,3.4,n/a,485,217,155,33,0,129,309,77,54.29,124,41.27,31.96,5.92,26.6,2.22,15.88,16.27,25.57,11.69,32.1,9,58,4.88,0,45.71
SYRIA,656,3662,133,73.17,0.7102376524390244,327,372,67.68,0.018636850735871506,1.07,49.85,294,55.64,0.01551457989212156,5.5823170731707314,7.16,0.46,21,0.019615160126685228,36.17478658536585,0.3,Country/Region,33,3,0.01560586023490442,2,0.8324678944956984,0,n/a,29,0.15,15,0.0,n/a,378,215,102,24,0,124,284,91,56.71,61,44.82,26.98,3.2,32.8,5.03,24.07,4.42,16.14,2.29,32.77,7,47,3.66,1,43.29
ALBANIA,616,3601,134,63.64,0.8692275974025975,460,314,45.45,0.017500457398318365,1.46,74.68,214,33.6,0.015256144781957873,5.845779220779221,11.36,0.65,21,0.018419113777497106,38.05654172077922,0.32,Country/Region,51,4,0.015345904616573133,2,0.8717569166748665,29,n/a,29,0.0,19,4.71,n/a,399,174,165,28,0,118,302,64,50.97,52,34.74,41.35,3.41,29.57,8.28,16.04,4.71,13.03,3.08,28.25,9,70,4.55,0,49.03
HONDURAS,322,3548,135,70.19,1.1725670807453417,285,192,31.06,0.00914796636730278,2.8,88.51,112,26.4,0.015031602800995983,11.01863354037267,12.11,1.55,27,0.009628173110964396,40.40868695652174,1.86,Country/Region,19,5,0.01512004153835087,6,1.6431633214921793,4,n/a,48,0.0,38,1.24,n/a,236,131,130,34,15,47,130,35,59.63,24,34.78,55.08,8.39,19.92,5.9,14.83,14.91,10.17,11.8,40.68,9,39,10.56,0,40.37
NAMIBIA,513,3511,136,77.39,0.9780171539961013,418,276,43.66,0.014574244554119029,0.97,81.48,161,35.87,0.014874847078437682,6.844054580896686,9.16,0.97,40,0.015339294428337686,41.640670565302145,0.78,Country/Region,23,5,0.014962363540346645,4,1.020625599028644,21,n/a,50,0.0,40,4.09,n/a,378,182,147,52,0,114,237,63,53.8,54,31.38,38.89,7.8,30.16,4.48,16.67,9.75,14.29,7.8,35.48,5,47,10.14,0,46.2
TRINIDAD & TOBAGO,548,3335,137,68.98,0.7498481751824818,308,261,65.69,0.015568588724478027,1.09,56.2,163,48.36,0.014129198235998197,6.085766423357664,6.39,0.36,14,0.016385834983877294,35.219832846715335,0.73,Country/Region,36,2,0.01421232765794818,4,0.9075452172349625,41,n/a,27,0.0,25,7.48,n/a,358,163,134,48,1,110,287,68,47.63,46,29.74,37.43,2.55,30.73,6.57,18.99,4.93,12.85,4.56,29.74,6,35,8.76,0,52.37
PAPUA NEW GUINEA,244,3318,138,78.69,2.076142213114754,218,138,32.38,0.006931999359074158,2.05,89.34,76,25.82,0.014057175336444383,13.598360655737705,11.07,2.87,21,0.0072958827300475555,47.62915778688525,0.82,Country/Region,20,7,0.014139881010216512,2,2.0278673739407083,1,n/a,28,0.41,38,0.41,n/a,191,88,81,21,0,52,106,42,56.56,16,31.15,42.41,8.61,27.23,8.2,21.99,11.48,8.38,15.57,36.07,5,27,8.61,1,43.44
GAMBIA,269,3200,139,79.93,1.5441676579925652,247,224,35.32,0.00764224519504487,0.74,91.82,155,31.23,0.013557251680717912,11.895910780669144,13.01,4.83,38,0.008043411698290133,47.973567286245355,0.37,Country/Region,11,13,0.01363701604360845,1,1.7739880538651456,4,n/a,39,0.0,77,1.49,n/a,232,192,130,20,0,69,45,20,83.27,13,57.62,56.03,14.13,29.74,4.09,8.62,14.5,5.6,28.62,71.38,2,35,7.43,0,16.73
MICRONESIA,29,3139,140,89.66,12.131151724137931,25,26,17.24,8.23885169726027E-4,17.24,86.21,10,13.79,0.013298816570554225,108.24137931034483,37.93,10.34,9,8.671336031613897E-4,61.66438620689655,10.34,Country/Region,1,3,0.013377060425277164,3,16.141589943871168,0,n/a,12,6.9,10,0.0,n/a,26,22,17,6,0,7,3,2,89.66,0,34.48,65.38,31.03,26.92,3.45,7.69,41.38,0.0,34.48,75.86,5,11,20.69,2,10.34
MALI,350,2941,141,81.14,0.9440051428571428,332,273,35.71,0.00994344170358998,1.14,94.86,159,23.43,0.012459961622809804,8.402857142857142,11.43,4.29,53,0.010465405555396082,47.02555742857143,0.57,Country/Region,30,15,0.012533270057578892,2,1.2530833884520347,3,n/a,38,0.0,53,0.86,n/a,294,200,149,31,0,75,77,52,78.0,18,45.43,50.68,15.14,25.51,8.57,17.69,10.86,6.12,15.14,57.14,4,40,8.86,0,22.0
LAOS,336,2889,142,85.12,1.0951529761904761,324,239,35.12,0.00954570403544638,1.49,96.43,165,25.89,0.012239656282998139,8.598214285714286,8.04,1.19,32,0.010046789333180239,44.58532113095238,1.49,Country/Region,24,4,0.012311668546870254,5,1.282216192493316,0,n/a,39,0.3,17,0.0,n/a,305,165,118,18,0,113,97,48,71.13,26,49.11,38.69,9.52,37.05,7.14,15.74,11.61,8.52,5.06,49.11,5,27,5.36,1,28.87
MADAGASCAR,451,2715,143,76.72,0.8900880266075388,404,295,37.25,0.01281283488091166,1.11,89.58,168,31.93,0.011502480722859101,6.019955654101995,8.65,0.89,49,0.013485422587096094,42.04800177383593,0.44,Country/Region,26,4,0.011570155799499045,2,0.8977311289631382,11,n/a,80,0.0,42,2.44,n/a,393,184,178,52,1,109,156,62,65.41,44,37.25,45.29,10.86,27.74,5.76,15.78,17.74,11.2,9.31,40.8,5,39,11.53,0,34.59
BARBADOS,201,2671,144,70.65,2.2998825870646766,159,117,42.79,0.0057103765212045314,1.0,79.1,66,31.34,0.011316068512249231,13.288557213930348,9.95,2.49,12,0.006010132904670322,37.32246069651742,0.5,Country/Region,23,5,0.011382646828899428,1,1.9816676659111525,6,n/a,19,0.0,8,2.99,n/a,127,78,48,16,0,49,84,18,58.21,12,32.84,37.8,5.97,38.58,11.44,14.17,9.45,9.45,3.98,38.81,2,20,7.96,0,41.79
FRENCH GUIANA,164,2580,145,89.02,1.5212426829268293,133,135,43.29,0.0046592126839678765,3.05,81.1,74,36.59,0.010930534167578816,15.731707317073171,15.85,0.0,10,0.004903790031671307,55.21691890243903,2.44,Country/Region,19,0,0.010994844185159313,4,2.3460045524837816,2,n/a,50,0.0,15,1.22,n/a,143,100,78,32,0,34,29,23,82.32,8,45.12,54.55,6.1,23.78,11.59,16.08,30.49,5.59,9.15,60.98,5,26,19.51,0,17.68
KOSOVO,406,2575,146,61.33,0.8626376847290641,256,225,68.97,0.011534392376164377,1.97,63.05,148,40.39,0.010909350961827694,6.342364532019705,11.33,0.0,16,0.012139870444259456,33.48819753694581,0.25,Country/Region,37,0,0.010973536347591174,1,0.945810633629187,6,n/a,18,0.0,16,1.48,n/a,222,101,70,24,0,64,181,33,55.42,55,36.45,31.53,3.94,28.83,9.11,14.86,4.43,24.77,3.94,24.88,8,46,5.91,0,44.58
MOLDOVA,696,2379,147,44.4,0.6539747126436781,387,222,67.24,0.019773244073424647,0.43,55.6,115,41.67,0.010078969296383722,3.418103448275862,6.75,1.44,25,0.020811206475873353,23.92965905172414,0.29,Country/Region,32,10,0.010138269114920157,2,0.5097276531335551,75,n/a,62,0.0,27,10.78,n/a,386,105,162,50,2,121,474,52,31.9,51,16.52,41.97,3.59,31.35,4.6,13.47,8.91,13.21,3.88,15.09,3,47,7.18,0,68.1
JAMAICA,395,2262,148,63.04,1.0311643037974685,257,168,52.41,0.011221884208337264,2.28,65.06,93,36.71,0.009583282281807473,5.726582278481013,8.61,1.01,12,0.011810957698232722,32.980020253164554,0.76,Country/Region,24,4,0.009639665715825724,3,0.8539815688605666,15,n/a,25,0.0,30,3.8,n/a,268,98,106,39,0,78,227,50,42.53,34,23.54,39.55,3.04,29.1,6.08,18.66,6.33,12.69,7.59,24.81,9,34,9.87,0,57.47
GABON,226,2149,149,80.53,1.1210522123893805,200,157,50.0,0.006420622357175245,2.21,88.5,83,25.66,0.009104541831832121,9.508849557522124,13.72,1.77,27,0.006757661872912898,46.480021681415934,0.88,Country/Region,18,4,0.009158108586785799,2,1.4180154703628558,0,n/a,32,0.0,29,0.0,n/a,201,114,103,29,1,44,69,30,69.47,24,36.73,51.24,11.95,21.89,7.96,14.93,14.16,11.94,12.83,50.44,5,31,12.83,0,30.53
SIERRA LEONE,256,2135,150,81.64,1.142509375,232,181,33.59,0.0072729173603401,1.56,90.62,122,28.12,0.00904522885572898,8.33984375,12.89,2.34,18,0.007654696634803991,47.202419140625004,1.56,Country/Region,26,6,0.009098446641595013,4,1.2436864613715346,5,n/a,29,0.0,28,1.95,n/a,213,128,103,15,0,71,75,29,70.7,10,47.66,48.36,7.03,33.33,10.16,13.62,11.33,4.69,10.94,50.0,4,33,5.86,0,29.3
NEW CALEDONIA,243,1995,151,89.3,1.1472925925925925,217,169,46.5,0.0069035895256353294,1.65,89.3,72,38.68,0.008452099094697572,8.209876543209877,13.58,2.06,18,0.007265981571317852,52.002365020576136,1.65,Country/Region,35,5,0.008501827189687143,4,1.2243049884863682,5,n/a,66,0.0,17,2.06,n/a,202,106,108,44,0,57,74,21,69.55,16,29.63,53.47,7.41,28.22,14.4,10.4,27.16,7.92,7.0,43.62,4,33,18.11,0,30.45
GRENADA,384,1788,152,67.97,0.8908888020833334,361,190,36.98,0.01090937604051015,1.56,94.01,108,30.21,0.007575114376601133,4.65625,6.51,0.52,14,0.011482044952205988,35.008533854166664,0.52,Country/Region,29,2,0.007619682714366222,2,0.6943673358102432,0,n/a,9,0.0,17,0.0,n/a,269,155,90,39,0,93,194,57,49.48,29,28.12,33.46,3.65,34.57,7.55,21.19,2.34,10.78,4.43,40.36,6,25,10.16,0,50.52
NIGER,230,1740,153,73.04,1.2259043478260871,199,173,36.09,0.006534261690930558,1.74,86.52,105,26.09,0.007371755601390364,7.565217391304348,10.43,1.3,19,0.006877266507831711,41.76744347826087,1.3,Country/Region,25,3,0.007415127473712094,3,1.1281696311034242,0,n/a,25,0.0,23,0.0,n/a,165,108,74,24,0,50,57,27,75.22,14,45.65,44.85,8.26,30.3,10.87,16.36,10.87,8.48,10.0,46.96,4,24,10.43,0,24.78
LIECHTENSTEIN,174,1501,154,64.94,1.2190333333333334,147,67,59.77,0.004943311018356162,2.3,84.48,19,43.1,0.006359198366486745,8.626436781609195,13.22,4.6,23,0.005202801618968338,41.207517241379314,0.57,Country/Region,11,8,0.006396612837955089,1,1.2864248967691738,0,n/a,12,0.0,8,0.0,n/a,143,35,65,14,0,34,107,35,38.51,9,10.92,45.45,13.22,23.78,6.32,24.48,6.9,6.29,4.6,20.11,4,23,8.05,0,61.49
TAJIKISTAN,243,1463,155,69.96,0.8786316872427983,215,128,35.39,0.0069035895256353294,1.65,88.48,88,41.98,0.00619820600277822,6.020576131687243,8.23,0.41,17,0.007265981571317852,36.11056543209877,0.41,Country/Region,14,1,0.006234673272437237,1,0.8978236582233365,7,n/a,21,0.0,8,2.88,n/a,163,54,57,9,1,33,115,27,52.67,46,36.21,34.97,7.0,20.25,5.76,16.56,8.64,28.22,3.29,22.22,4,20,3.7,0,47.33
AFGHANISTAN,252,1348,156,72.62,0.7566087301587302,200,154,52.38,0.007159278026584785,0.4,79.37,117,24.6,0.00571099227050242,5.349206349206349,8.33,0.0,13,0.007535091999885181,39.89695119047619,0.0,Country/Region,14,0,0.00574459300837006,0,0.7977050547968108,0,n/a,11,0.0,8,0.0,n/a,158,86,40,10,0,66,98,31,61.11,21,46.43,25.32,5.16,41.77,5.56,19.62,4.37,13.29,3.17,34.13,1,21,3.97,0,38.89
NICARAGUA,186,1327,157,71.51,0.8729919354838709,160,115,29.57,0.005284229019622104,1.08,86.02,71,15.59,0.005622022806347709,7.134408602150538,12.37,2.15,14,0.005561615523724776,41.06018279569893,0.0,Country/Region,14,4,0.0056551000905838795,0,1.0639248952820297,0,n/a,17,0.0,20,0.0,n/a,138,61,62,16,2,40,71,22,61.83,14,38.17,44.93,7.53,28.99,7.53,15.94,9.14,10.14,10.75,32.8,2,23,8.6,0,38.17
GREENLAND,132,1245,158,90.15,1.15405,125,95,23.48,0.003750098013925364,0.0,94.7,44,21.21,0.005274618232029312,9.431818181818182,15.15,0.76,23,0.003946952952320808,56.577988636363635,0.76,Country/Region,9,1,0.005305651554466413,1,1.4065280993837752,0,n/a,24,0.0,13,0.0,n/a,125,68,70,19,0,37,37,10,71.97,8,33.33,56.0,17.42,29.6,6.82,8.0,18.18,6.4,9.85,51.52,0,20,14.39,0,28.03
NORTH KOREA,215,1230,159,77.21,0.7677218604651164,84,53,77.21,0.0061081141893481305,1.4,39.07,31,66.98,0.005211068614775946,5.72093023255814,6.51,0.93,2,0.006428749126886166,39.9729311627907,1.4,Country/Region,10,2,0.0052417280417619986,3,0.8531387025906407,0,n/a,10,0.0,1,0.0,n/a,195,13,62,10,0,58,162,50,24.65,25,14.42,31.79,0.93,29.74,4.65,25.64,4.65,12.82,0.47,6.05,3,14,4.65,0,75.35
