Name,Web of Science Documents,Times Cited,Rank,% Docs Cited,Category Normalized Citation Impact,International Collaborations,All Open Access Documents,% First Author (2008-2022),% Global Baseline (Docs),% Documents in Top 1%,% International Collaborations,Gold Documents,% Last Author (2008-2022),% Global Baseline (Cites),Citation Impact,% Documents in Top 10%,% Industry Collaborations,Gold - Hybrid Documents,% Baseline for All Items (Docs),Average Percentile,% Highly Cited Papers,Location Type,Free to Read Documents,Industry Collaborations,% Baseline for All Items (Cites),Highly Cited Papers,Impact Relative to World,Domestic Collaborations,% Baseline for Pinned Items (Docs),Green Submitted Documents,% Hot Papers,Green Accepted Documents,% Domestic Collaborations,% Baseline for Pinned Items (Cites),Documents in JIF Journals,Green Published Documents,Documents in Q1 Journals,Green Only Documents,Citations From Patents,Documents in Q2 Journals,Non-Open Access Documents,Documents in Q3 Journals,% All Open Access Documents,Documents in Q4 Journals,% Gold Documents,% Documents in Q1 Journals,% Gold - Hybrid Documents,% Documents in Q2 Journals,% Free to Read Documents,% Documents in Q3 Journals,% Green Submitted Documents,% Documents in Q4 Journals,% Green Accepted Documents,% Green Published Documents,Documents in Top 1%,Documents in Top 10%,% Green Only Documents,Hot Papers,% Non-Open Access Documents
SYRIA,135,2918,108,89.63,0.6866970370370371,63,20,0.0,0.010152459865822083,0.74,46.67,3,0.0,0.007968772244050779,21.614814814814814,7.41,2.96,0,0.01165149095930609,44.244651851851856,0.0,Country/Region,8,4,0.008017233920768354,0,0.7849104896122154,1,n/a,9,0.0,0,0.74,n/a,115,1,27,9,7,39,115,31,14.81,18,2.22,23.48,0.0,33.91,5.93,26.96,6.67,15.65,0.0,0.74,1,10,6.67,0,85.19
TRINIDAD & TOBAGO,155,2891,109,80.65,0.7262651612903226,67,13,0.0,0.01165652799409202,0.65,43.23,1,0.0,0.007895037888125702,18.651612903225807,7.1,0.0,0,0.013377637768092178,36.59630709677419,0.0,Country/Region,9,0,0.007943051153167001,0,0.6773061319912081,9,n/a,3,0.0,0,5.81,n/a,133,6,34,3,23,36,142,21,8.39,42,0.65,25.56,0.0,27.07,5.81,15.79,1.94,31.58,0.0,3.87,1,11,1.94,0,91.61
PAPUA NEW GUINEA,95,2826,110,89.47,0.8768789473684211,62,13,0.0,0.0071443236092822065,0.0,65.26,1,0.0,0.00771752925349126,29.74736842105263,12.63,0.0,0,0.008199197341733914,48.08684,0.0,Country/Region,9,0,0.007764463008941523,0,1.0802323180691762,0,n/a,3,0.0,1,0.0,n/a,86,5,37,3,12,16,82,9,13.68,24,1.05,43.02,0.0,18.6,9.47,10.47,3.16,27.91,1.05,5.26,0,12,3.16,0,86.32
MALI,54,2614,111,90.74,0.9877796296296296,42,15,0.0,0.004060983946328833,1.85,77.78,0,0.0,0.007138578014375851,48.407407407407405,12.96,0.0,1,0.004660596383722435,52.07466296296297,0.0,Country/Region,5,0,0.0071819909077753515,0,1.7578444309855477,0,n/a,0,0.0,9,0.0,n/a,47,1,20,9,0,10,39,5,27.78,12,0.0,42.55,1.85,21.28,9.26,10.64,0.0,25.53,16.67,1.85,1,7,16.67,0,72.22
MONACO,64,2602,112,87.5,1.53783125,46,9,0.0,0.004813018010463802,1.56,71.88,0,0.0,0.007105807189520261,40.65625,17.19,3.12,0,0.005523669788115479,55.568146875000004,0.0,Country/Region,9,2,0.007149020788841417,0,1.4763724494842514,0,n/a,0,0.0,0,0.0,n/a,59,0,26,0,11,8,55,18,14.06,7,0.0,44.07,0.0,13.56,14.06,30.51,0.0,11.86,0.0,0.0,1,11,0.0,0,85.94
SUDAN,83,2586,113,87.95,0.8897710843373494,47,12,0.0,0.006241882732320243,0.0,56.63,0,0.0,0.007062112756379476,31.156626506024097,12.05,0.0,2,0.007163509256462262,49.78163373493976,0.0,Country/Region,3,0,0.007105060630262837,0,1.1314074709882183,3,n/a,0,0.0,2,3.61,n/a,77,5,26,7,5,22,71,11,14.46,18,0.0,33.77,2.41,28.57,3.61,14.29,0.0,23.38,2.41,6.02,0,10,8.43,0,85.54
NEW CALEDONIA,72,2525,114,94.44,0.8004708333333334,54,12,0.0,0.005414645261771777,0.0,75.0,0,0.0,0.00689552773003023,35.06944444444444,8.33,0.0,0,0.006214128511629914,49.34019722222222,0.0,Country/Region,5,0,0.006937462525682005,0,1.2734957502597095,0,n/a,2,0.0,2,0.0,n/a,61,4,23,7,5,25,60,3,16.67,10,0.0,37.7,0.0,40.98,6.94,4.92,2.78,16.39,2.78,5.56,0,6,9.72,0,83.33
BERMUDA,36,2228,115,91.67,1.4092611111111113,26,5,0.0,0.0027073226308858885,0.0,72.22,0,0.0,0.006084449814854398,61.888888888888886,19.44,0.0,0,0.003107064255814957,60.94311666666667,0.0,Country/Region,4,0,0.006121452082067131,0,2.247404777488026,0,n/a,1,0.0,0,0.0,n/a,33,1,4,1,0,21,31,4,13.89,4,0.0,12.12,0.0,63.64,11.11,12.12,2.78,12.12,0.0,2.78,0,7,2.78,0,86.11
MALTA,77,2214,116,66.23,1.1342207792207792,27,15,0.0,0.005790662293839262,2.6,35.06,0,0.0,0.00604621718585621,28.753246753246753,12.99,2.6,1,0.006645665213826436,35.71944155844157,0.0,Country/Region,9,2,0.006082986943310876,0,1.044132238947665,1,n/a,4,0.0,0,1.3,n/a,50,4,21,5,0,9,62,12,19.48,8,0.0,42.0,1.3,18.0,11.69,24.0,5.19,16.0,0.0,5.19,2,10,6.49,0,80.52
GABON,60,2197,117,90.0,0.8249216666666668,48,16,0.0,0.004512204384809815,1.67,80.0,1,0.0,0.005999791850644125,36.61666666666667,13.33,5.0,1,0.0051784404263582615,46.861401666666666,0.0,Country/Region,9,3,0.006036279274821135,0,1.3296808696969102,0,n/a,0,0.0,0,0.0,n/a,59,7,28,5,7,14,44,10,26.67,7,1.67,47.46,1.67,23.73,15.0,16.95,0.0,11.86,0.0,11.67,1,8,8.33,0,73.33
BOTSWANA,137,2168,118,81.75,0.5160985401459854,40,15,0.0,0.010302866678649075,0.0,29.2,0,0.0,0.005920595690576452,15.824817518248175,2.92,0.0,4,0.011824105640184697,38.98223576642336,0.0,Country/Region,8,0,0.00595660148739746,0,0.5746551785286973,2,n/a,2,0.0,1,1.46,n/a,109,3,23,3,16,35,122,27,10.95,24,0.0,21.1,2.92,32.11,5.84,24.77,1.46,22.02,0.73,2.19,0,4,2.19,0,89.05
MADAGASCAR,91,2077,119,89.01,1.030132967032967,67,20,0.0,0.006843509983628219,1.1,73.63,1,0.0,0.005672083602088234,22.824175824175825,4.4,2.2,0,0.007853967979976697,44.91497802197802,0.0,Country/Region,11,2,0.005706578085481792,0,0.8288266716432946,0,n/a,2,0.0,0,0.0,n/a,82,9,26,8,8,18,71,19,21.98,19,1.1,31.71,0.0,21.95,12.09,23.17,2.2,23.17,0.0,9.89,1,4,8.79,0,78.02
NAMIBIA,67,1922,120,91.04,0.6401462686567164,28,5,0.0,0.005038628229704293,0.0,41.79,0,0.0,0.005248793781036873,28.686567164179106,10.45,0.0,1,0.005782591809433393,39.9245328358209,0.0,Country/Region,3,0,0.005280714049251807,0,1.041710866877137,0,n/a,1,0.0,1,0.0,n/a,41,1,9,1,0,19,62,8,7.46,5,0.0,21.95,1.49,46.34,4.48,19.51,1.49,12.2,1.49,1.49,0,7,1.49,0,92.54
GUATEMALA,79,1857,121,75.95,0.9563050632911393,59,8,0.0,0.005941069106666256,0.0,74.68,1,0.0,0.005071285146402431,23.50632911392405,7.59,5.06,0,0.006818279894705045,44.12130126582279,0.0,Country/Region,3,4,0.00510212590502633,0,0.8535980739076285,2,n/a,1,0.0,0,2.53,n/a,75,4,46,4,15,13,71,6,10.13,10,1.27,61.33,0.0,17.33,3.8,8.0,1.27,13.33,0.0,5.06,0,6,5.06,0,89.87
KYRGYZSTAN,65,1834,122,67.69,0.6747461538461539,31,11,0.0,0.004888221416877299,0.0,47.69,0,0.0,0.005008474398762552,28.215384615384615,9.23,1.54,0,0.0056099771285547835,30.37956,0.0,Country/Region,3,1,0.0050389331770696235,0,1.0246005595143588,1,n/a,7,0.0,0,1.54,n/a,55,1,15,8,4,5,54,6,16.92,29,0.0,27.27,0.0,9.09,4.62,10.91,10.77,52.73,0.0,1.54,0,6,12.31,0,83.08
BOSNIA & HERZEGOVINA,75,1829,123,72.0,1.2687840000000001,40,5,0.0,0.0056402554810122685,2.67,53.33,0,0.0,0.004994819888406056,24.386666666666667,9.33,0.0,0,0.006473050532947827,40.59323066666667,0.0,Country/Region,4,0,0.005025195627513817,0,0.8855662487667361,3,n/a,0,0.0,0,4.0,n/a,56,1,21,1,4,13,70,13,6.67,9,0.0,37.5,0.0,23.21,5.33,23.21,0.0,16.07,0.0,1.33,2,7,1.33,0,93.33
BENIN,64,1793,124,90.62,0.778778125,49,9,0.0,0.004813018010463802,0.0,76.56,1,0.0,0.004896507413839288,28.015625,6.25,3.12,1,0.005523669788115479,50.5110703125,0.0,Country/Region,4,2,0.004926285270712014,0,1.0173465802941057,0,n/a,3,0.0,0,0.0,n/a,56,2,15,3,3,23,55,11,14.06,7,1.56,26.79,1.56,41.07,6.25,19.64,4.69,12.5,0.0,3.12,0,4,4.69,0,85.94
MONGOLIA,57,1788,125,84.21,0.9935140350877194,42,10,0.0,0.004286594165569323,0.0,73.68,0,0.0,0.004882852903482793,31.36842105263158,15.79,1.75,0,0.004919518405040349,49.83072807017544,0.0,Country/Region,5,1,0.004912547721156208,0,1.139098481191134,0,n/a,3,0.0,0,0.0,n/a,51,4,25,5,11,9,47,11,17.54,6,0.0,49.02,0.0,17.65,8.77,21.57,5.26,11.76,0.0,7.02,0,9,8.77,0,82.46
MOZAMBIQUE,49,1774,126,87.76,0.9256428571428571,35,14,0.0,0.0036849669142613485,2.04,71.43,1,0.0,0.004844620274484605,36.204081632653065,2.04,2.04,5,0.004229059681525913,46.24078775510204,0.0,Country/Region,7,1,0.004874082582399951,0,1.3146984456591004,1,n/a,2,0.0,0,2.04,n/a,41,3,11,1,8,9,35,13,28.57,8,2.04,26.83,10.2,21.95,14.29,31.71,4.08,19.51,0.0,6.12,1,1,2.04,0,71.43
SERBIA & MONTENEGRO,15,1429,127,86.67,1.0256466666666666,4,2,0.0,0.0011280510962024537,6.67,26.67,2,0.0,0.0039024590598864158,95.26666666666667,13.33,0.0,0,0.0012946101065895654,48.7564,0.0,Country/Region,0,0,0.003926191663049341,0,3.459470118883723,1,n/a,1,0.0,0,6.67,n/a,15,1,2,0,12,1,13,2,13.33,10,13.33,13.33,0.0,6.67,0.0,13.33,6.67,66.67,0.0,6.67,1,2,0.0,0,86.67
MAURITIUS,76,1271,128,67.11,0.5454565789473684,31,6,0.0,0.0057154588874257645,0.0,40.79,0,0.0,0.003470976532621158,16.723684210526315,5.26,1.32,1,0.006559357873387131,36.09518815789474,0.0,Country/Region,5,1,0.003492085097085873,0,0.6072962120779913,0,n/a,1,0.0,0,0.0,n/a,47,1,17,0,5,11,70,9,7.89,10,0.0,36.17,1.32,23.4,6.58,19.15,1.32,21.28,0.0,1.32,0,4,0.0,0,92.11
BRUNEI,38,1225,129,89.47,1.0613394736842106,26,6,0.0,0.0028577294437128822,0.0,68.42,0,0.0,0.003345355037341399,32.23684210526316,13.16,0.0,0,0.0032796789366935654,54.20145,0.0,Country/Region,3,0,0.0033656996411724578,0,1.1706339257207543,0,n/a,2,0.0,0,0.0,n/a,33,1,7,3,0,12,32,12,15.79,2,0.0,21.21,0.0,36.36,7.89,36.36,5.26,6.06,0.0,2.63,0,5,7.89,0,84.21
BAHRAIN,80,1223,130,86.25,0.548935,26,6,0.0,0.006016272513079753,0.0,32.5,0,0.0,0.003339893233198801,15.2875,5.0,3.75,0,0.0069045872351443495,40.43123625,0.0,Country/Region,5,3,0.0033602046213501357,0,0.5551432761627177,3,n/a,1,0.0,0,3.75,n/a,70,0,9,1,22,24,74,18,7.5,19,0.0,12.86,0.0,34.29,6.25,25.71,1.25,27.14,0.0,0.0,0,4,1.25,0,92.5
IRAQ,86,1180,131,83.72,0.42214069767441864,28,1,0.0,0.006467492951560735,0.0,32.56,0,0.0,0.0032224644441329396,13.720930232558139,3.49,0.0,0,0.007422431277780175,35.962201162790706,0.0,Country/Region,1,0,0.0032420616951702045,0,0.4982555788259955,5,n/a,0,0.0,0,5.81,n/a,83,0,18,0,1,18,85,24,1.16,23,0.0,21.69,0.0,21.69,1.16,28.92,0.0,27.71,0.0,0.0,0,3,0.0,0,98.84
FRENCH GUIANA,44,1150,132,79.55,0.5833090909090909,31,15,0.0,0.003308949882193864,0.0,70.45,2,0.0,0.0031405373819939665,26.136363636363637,2.27,4.55,0,0.003797522979329392,40.36959090909091,0.0,Country/Region,10,2,0.0031596363978353688,0,0.9491039434878844,0,n/a,1,0.0,0,0.0,n/a,39,4,14,3,10,17,29,3,34.09,5,4.55,35.9,0.0,43.59,22.73,7.69,2.27,12.82,0.0,9.09,0,1,6.82,0,65.91
YEMEN,50,1148,133,94.0,0.86082,28,7,0.0,0.0037601703206748454,0.0,56.0,0,0.0,0.003135075577851368,22.96,6.0,0.0,1,0.004315367021965218,44.950656,0.0,Country/Region,6,0,0.0031541413780130463,0,0.8337589285819134,0,n/a,0,0.0,0,0.0,n/a,47,0,9,0,6,9,43,15,14.0,14,0.0,19.15,2.0,19.15,12.0,31.91,0.0,29.79,0.0,0.0,0,3,0.0,0,86.0
DOMINICAN REPUBLIC,32,1123,134,87.5,0.708065625,26,8,0.0,0.002406509005231901,0.0,81.25,0,0.0,0.0030668030260688904,35.09375,9.38,0.0,0,0.0027618348940577396,43.035875000000004,0.0,Country/Region,7,0,0.003085453630234017,0,1.2743783710767214,0,n/a,0,0.0,0,0.0,n/a,30,4,11,1,9,6,24,9,25.0,4,0.0,36.67,0.0,20.0,21.88,30.0,0.0,13.33,0.0,12.5,0,3,3.12,0,75.0
FIJI,50,1049,135,78.0,0.924552,23,4,0.0,0.0037601703206748454,0.0,46.0,0,0.0,0.0028647162727927574,20.98,8.0,0.0,0,0.004315367021965218,42.34196,0.0,Country/Region,3,0,0.0028821378968080886,0,0.761858115054379,0,n/a,1,0.0,2,0.0,n/a,39,3,12,1,0,14,46,7,8.0,6,0.0,30.77,0.0,35.9,6.0,17.95,2.0,15.38,4.0,6.0,0,4,2.0,0,92.0
QATAR,72,1019,136,75.0,0.4489236111111112,26,8,0.0,0.005414645261771777,0.0,36.11,0,0.0,0.0027827892106537843,14.152777777777779,4.17,0.0,1,0.006214128511629914,35.220979166666666,0.0,Country/Region,6,0,0.002799712599473253,0,0.5139374928770868,1,n/a,0,0.0,1,1.39,n/a,58,1,13,1,0,13,64,16,11.11,16,0.0,22.41,1.39,22.41,8.33,27.59,0.0,27.59,1.39,1.39,0,3,1.39,0,88.89
NIGER,42,1001,137,90.48,0.6906595238095238,31,12,0.0,0.00315854306936687,2.38,73.81,0,0.0,0.0027336329733704005,23.833333333333332,4.76,2.38,0,0.0036249082984507832,44.044064285714285,0.0,Country/Region,5,1,0.0027502574210723513,0,0.8654727554240244,0,n/a,2,0.0,5,0.0,n/a,40,1,12,7,1,9,30,6,28.57,13,0.0,30.0,0.0,22.5,11.9,15.0,4.76,32.5,11.9,2.38,1,2,16.67,0,71.43
PARAGUAY,43,933,138,65.12,0.8585767441860466,36,8,0.0,0.0032337464757803674,2.33,83.72,4,0.0,0.0025479316325220614,21.697674418604652,4.65,0.0,0,0.0037112156388900874,35.514960465116275,0.0,Country/Region,2,0,0.0025634267471133904,0,0.7879194153299218,0,n/a,2,0.0,0,0.0,n/a,39,6,25,2,3,4,35,6,18.6,4,9.3,64.1,0.0,10.26,4.65,15.38,4.65,10.26,0.0,13.95,1,2,4.65,0,81.4
SWAZILAND,16,931,139,81.25,1.367975,10,3,0.0,0.0012032545026159506,6.25,62.5,0,0.0,0.0025424698283794634,58.1875,12.5,0.0,0,0.0013809174470288698,45.8765875,0.0,Country/Region,2,0,0.0025579317272910683,0,2.112994235925962,0,n/a,1,0.0,0,0.0,n/a,13,1,4,1,0,3,13,3,18.75,3,0.0,30.77,0.0,23.08,12.5,23.08,6.25,23.08,0.0,6.25,1,2,6.25,0,81.25
NICARAGUA,26,929,140,88.46,0.8656769230769231,23,3,0.0,0.0019552885667509195,3.85,88.46,0,0.0,0.002537008024236865,35.73076923076923,3.85,0.0,0,0.0022439908514219134,51.259076923076925,0.0,Country/Region,1,0,0.002552436707468746,0,1.2975107957863132,0,n/a,0,0.0,0,0.0,n/a,23,3,9,2,0,11,23,3,11.54,0,0.0,39.13,0.0,47.83,3.85,13.04,0.0,0.0,0.0,11.54,1,1,7.69,0,88.46
AZERBAIJAN,159,922,141,65.41,0.20520817610062894,39,5,0.0,0.011957341619746008,0.0,24.53,0,0.0,0.002517891709737771,5.79874213836478,1.26,0.0,0,0.013722867129849393,22.342647169811322,0.0,Country/Region,2,0,0.0025332041380906178,0,0.2105728672650615,13,n/a,4,0.0,0,8.18,n/a,125,0,28,3,3,15,154,49,3.14,33,0.0,22.4,0.0,12.0,1.26,39.2,2.52,26.4,0.0,0.0,0,2,1.89,0,96.86
CAMBODIA,25,842,142,80.0,1.048516,14,3,0.0,0.0018800851603374227,0.0,56.0,1,0.0,0.002299419544033843,33.68,16.0,0.0,0,0.002157683510982609,38.109588,0.0,Country/Region,1,0,0.002313403345197722,0,1.2230401008117961,0,n/a,1,0.0,0,0.0,n/a,20,0,6,1,0,4,22,3,12.0,7,4.0,30.0,0.0,20.0,4.0,15.0,4.0,35.0,0.0,0.0,0,4,4.0,0,88.0
HAITI,17,751,143,70.59,2.6281882352941177,14,0,0.0,0.0012784579090294474,5.88,82.35,0,0.0,0.002050907455545625,44.1764705882353,17.65,0.0,0,0.001467224787468174,41.68062352941177,0.0,Country/Region,0,0,0.002063379943282054,0,1.6042041283178339,0,n/a,0,0.0,0,0.0,n/a,17,0,13,0,1,3,17,0,0.0,1,0.0,76.47,0.0,17.65,0.0,0.0,0.0,5.88,0.0,0.0,1,3,0.0,0,100.0
MYANMAR,30,751,143,83.33,0.7854233333333334,25,6,0.0,0.0022561021924049074,0.0,83.33,0,0.0,0.002050907455545625,25.033333333333335,6.67,0.0,1,0.0025892202131791307,45.85352,0.0,Country/Region,3,0,0.002063379943282054,0,0.9090490060467725,0,n/a,0,0.0,0,0.0,n/a,26,2,13,2,7,6,24,2,20.0,5,0.0,50.0,3.33,23.08,10.0,7.69,0.0,19.23,0.0,6.67,0,2,6.67,0,80.0
LIECHTENSTEIN,18,715,145,94.44,3.706633333333334,9,0,0.0,0.0013536613154429443,5.56,50.0,0,0.0,0.0019525949809788574,39.72222222222222,5.56,0.0,0,0.0015535321279074785,46.721294444444446,0.0,Country/Region,0,0,0.001964469586480251,0,1.442454592373374,0,n/a,0,0.0,0,0.0,n/a,16,0,9,0,47,3,18,2,0.0,2,0.0,56.25,0.0,18.75,0.0,12.5,0.0,12.5,0.0,0.0,1,1,0.0,0,100.0
GREENLAND,27,707,146,96.3,0.6189962962962964,25,2,0.0,0.0020304919731644164,0.0,92.59,0,0.0,0.0019307477644084647,26.185185185185187,3.7,0.0,0,0.0023302981918612176,47.59795185185185,0.0,Country/Region,1,0,0.0019424895071909615,0,0.9508768268605833,0,n/a,1,0.0,0,0.0,n/a,26,0,1,1,0,15,25,8,7.41,2,0.0,3.85,0.0,57.69,3.7,30.77,3.7,7.69,0.0,0.0,0,1,3.7,0,92.59
PALAU,12,701,147,75.0,1.07215,10,2,0.0,9.024408769619629E-4,8.33,83.33,0,0.0,0.0019143623519806703,58.416666666666664,16.67,0.0,0,0.0010356880852716525,48.04228333333333,0.0,Country/Region,2,0,0.0019260044477239944,0,2.1213160893435004,0,n/a,0,0.0,0,0.0,n/a,9,1,4,0,1,3,10,2,16.67,0,0.0,44.44,0.0,33.33,16.67,22.22,0.0,0.0,0.0,8.33,1,2,0.0,0,83.33
LIBYA,64,640,148,79.69,0.3265921875,37,6,0.0,0.004813018010463802,0.0,57.81,2,0.0,0.0017477773256314247,10.0,1.56,1.56,1,0.005523669788115479,30.5735765625,0.0,Country/Region,1,1,0.001758406343143162,0,0.36313542185623404,1,n/a,2,0.0,1,1.56,n/a,58,2,9,2,13,19,58,15,9.38,15,3.12,15.52,1.56,32.76,1.56,25.86,3.12,25.86,1.56,3.12,0,1,3.12,0,90.62
TAJIKISTAN,38,623,149,50.0,0.44570000000000004,9,4,0.0,0.0028577294437128822,0.0,23.68,0,0.0,0.0017013519904193401,16.394736842105264,7.89,0.0,0,0.0032796789366935654,16.14902894736842,0.0,Country/Region,3,0,0.0017116986746534217,0,0.5953509679379837,3,n/a,2,0.0,0,7.89,n/a,22,1,2,1,0,2,34,7,10.53,11,0.0,9.09,0.0,9.09,7.89,31.82,5.26,50.0,0.0,2.63,0,3,2.63,0,89.47
HONDURAS,24,611,150,83.33,0.9935,18,6,0.0,0.0018048817539239258,0.0,75.0,2,0.0,0.001668581165563751,25.458333333333332,12.5,0.0,1,0.002071376170543305,48.45149166666667,0.0,Country/Region,1,0,0.0016787285557194871,0,0.9244822614756624,0,n/a,4,0.0,0,0.0,n/a,22,2,8,2,6,6,18,4,25.0,4,8.33,36.36,4.17,27.27,4.17,18.18,16.67,18.18,0.0,8.33,0,3,8.33,0,75.0
TOGO,32,556,151,81.25,0.68063125,15,3,0.0,0.002406509005231901,0.0,46.88,0,0.0,0.0015183815516423003,17.375,9.38,3.12,0,0.0027618348940577396,39.208087500000005,0.0,Country/Region,3,1,0.0015276155106056218,0,0.6309477954752066,0,n/a,2,0.0,0,0.0,n/a,29,1,4,0,1,5,29,5,9.38,15,0.0,13.79,0.0,17.24,9.38,17.24,6.25,51.72,0.0,3.12,0,3,0.0,0,90.62
CONGO DEMOCRATIC REPUBLIC,17,544,152,88.24,0.8700588235294118,14,2,0.0,0.0012784579090294474,0.0,82.35,0,0.0,0.0014856107267867112,32.0,11.76,5.88,0,0.001467224787468174,53.70671764705883,0.0,Country/Region,2,1,0.0014946453916716874,0,1.162033349939949,1,n/a,0,0.0,0,5.88,n/a,16,0,6,0,2,4,15,3,11.76,3,0.0,37.5,0.0,25.0,11.76,18.75,0.0,18.75,0.0,0.0,0,2,0.0,0,88.24
GUINEA,22,536,153,86.36,0.5922454545454546,16,2,0.0,0.001654474941096932,0.0,72.73,0,0.0,0.0014637635102163183,24.363636363636363,0.0,0.0,0,0.001898761489664696,42.78219090909091,0.0,Country/Region,2,0,0.001472665312382398,0,0.8847299368860975,0,n/a,0,0.0,0,0.0,n/a,20,0,5,0,0,4,20,3,9.09,8,0.0,25.0,0.0,20.0,9.09,15.0,0.0,40.0,0.0,0.0,0,0,0.0,0,90.91
NETHERLANDS ANTILLES,19,467,154,78.95,0.6108052631578947,11,3,0.0,0.0014288647218564411,0.0,57.89,0,0.0,0.0012753312672966802,24.57894736842105,5.26,0.0,0,0.0016398394683467827,41.12764736842105,0.0,Country/Region,3,0,0.001283087128512276,0,0.8925486421413752,0,n/a,1,0.0,0,0.0,n/a,13,0,3,0,0,4,16,4,15.79,2,0.0,23.08,0.0,30.77,15.79,30.77,5.26,15.38,0.0,0.0,0,1,0.0,0,84.21
ALBANIA,40,463,155,75.0,0.4300800000000001,23,2,0.0,0.0030081362565398764,2.5,57.5,0,0.0,0.001264407659011484,11.575,5.0,2.5,0,0.0034522936175721748,39.35606,0.0,Country/Region,2,1,0.0012720970888676312,0,0.42032925079859085,0,n/a,0,0.0,0,0.0,n/a,28,0,9,0,0,12,38,4,5.0,3,0.0,32.14,0.0,42.86,5.0,14.29,0.0,10.71,0.0,0.0,1,2,0.0,0,95.0
LAOS,18,459,156,88.89,0.738,14,2,0.0,0.0013536613154429443,0.0,77.78,0,0.0,0.0012534840507262876,25.5,0.0,0.0,0,0.0015535321279074785,54.35214444444445,0.0,Country/Region,2,0,0.0012611070492229864,0,0.9259953257333967,0,n/a,0,0.0,0,0.0,n/a,14,0,6,0,0,6,16,2,11.11,0,0.0,42.86,0.0,42.86,11.11,14.29,0.0,0.0,0.0,0.0,0,0,0.0,0,88.89
TURKMENISTAN,11,442,157,81.82,0.8197636363636364,10,4,0.0,8.27237470548466E-4,0.0,90.91,1,0.0,0.0012070587155142028,40.18181818181818,9.09,0.0,0,9.49380744832348E-4,39.95889090909091,0.0,Country/Region,2,0,0.001214399380733246,0,1.459144149640504,0,n/a,1,0.0,0,0.0,n/a,9,1,1,1,1,4,7,2,36.36,2,9.09,11.11,0.0,44.44,18.18,22.22,9.09,22.22,0.0,9.09,0,1,9.09,0,63.64
CONGO PEOPLES REP,25,436,158,76.0,0.47511600000000004,17,5,0.0,0.0018800851603374227,0.0,68.0,0,0.0,0.0011906733030864083,17.44,0.0,0.0,0,0.002157683510982609,35.965896,0.0,Country/Region,3,0,0.001197914321266279,0,0.6333081757172722,0,n/a,1,0.0,0,0.0,n/a,24,2,8,2,0,3,20,3,20.0,10,0.0,33.33,0.0,12.5,12.0,12.5,4.0,41.67,0.0,8.0,0,0,8.0,0,80.0
ANGOLA,13,413,159,84.62,0.8534846153846154,11,1,0.0,9.776442833754598E-4,0.0,84.62,0,0.0,0.0011278625554465287,31.76923076923077,15.38,7.69,0,0.0011219954257109567,47.34754615384615,0.0,Country/Region,1,1,0.0011347215933095716,0,1.1536533017432666,0,n/a,0,0.0,0,0.0,n/a,12,1,2,0,8,5,12,4,7.69,1,0.0,16.67,0.0,41.67,7.69,33.33,0.0,8.33,0.0,7.69,0,2,0.0,0,92.31
GUYANA,15,406,160,80.0,0.6160133333333333,9,2,0.0,0.0011280510962024537,0.0,60.0,0,0.0,0.001108746240947435,27.066666666666666,6.67,0.0,1,0.0012946101065895654,40.17855333333333,0.0,Country/Region,1,0,0.0011154890239314433,0,0.9828865418242068,0,n/a,0,0.0,0,0.0,n/a,15,0,7,0,0,4,13,1,13.33,3,0.0,46.67,6.67,26.67,6.67,6.67,0.0,20.0,0.0,0.0,0,1,0.0,0,86.67
CENT AFR REPUBL,12,343,161,100.0,0.7132999999999999,10,5,0.0,9.024408769619629E-4,0.0,83.33,1,0.0,9.366994104555918E-4,28.583333333333332,0.0,0.0,0,0.0010356880852716525,51.218975,0.0,Country/Region,1,0,9.423958995282883E-4,0,1.0379620808057355,0,n/a,2,0.0,0,0.0,n/a,11,4,5,3,3,2,7,1,41.67,3,8.33,45.45,0.0,18.18,8.33,9.09,16.67,27.27,0.0,33.33,0,0,25.0,0,58.33
SIERRA LEONE,15,326,162,66.67,0.5554,11,1,0.0,0.0011280510962024537,0.0,73.33,0,0.0,8.902740752435071E-4,21.733333333333334,6.67,0.0,0,0.0012946101065895654,31.786613333333335,0.0,Country/Region,1,0,8.956882310385481E-4,0,0.7892143168342153,0,n/a,0,0.0,0,0.0,n/a,12,0,3,0,0,3,14,3,6.67,3,0.0,25.0,0.0,25.0,6.67,25.0,0.0,25.0,0.0,0.0,0,1,0.0,0,93.33
MACAU,21,324,163,66.67,0.6791285714285715,2,1,0.0,0.001579271534683435,0.0,9.52,0,0.0,8.848122711009088E-4,15.428571428571429,9.52,0.0,0,0.0018124541492253916,41.91396666666667,0.0,Country/Region,1,0,8.901932112162256E-4,0,0.5602660794353325,11,n/a,0,0.0,0,52.38,n/a,12,0,5,0,0,5,20,0,4.76,2,0.0,41.67,0.0,41.67,4.76,0.0,0.0,16.67,0.0,0.0,0,2,0.0,0,95.24
MAURITANIA,15,317,164,93.33,0.6093133333333334,13,4,0.0,0.0011280510962024537,0.0,86.67,1,0.0,8.656959566018151E-4,21.133333333333333,0.0,0.0,0,0.0012946101065895654,49.776039999999995,0.0,Country/Region,3,0,8.709606418380974E-4,0,0.7674261915228412,0,n/a,1,0.0,0,0.0,n/a,13,2,6,0,0,2,11,2,26.67,3,6.67,46.15,0.0,15.38,20.0,15.38,6.67,23.08,0.0,13.33,0,0,0.0,0,73.33
