Name,Web of Science Documents,Times Cited,Rank,% Docs Cited,Category Normalized Citation Impact,International Collaborations,All Open Access Documents,% First Author (2008-2022),% Global Baseline (Docs),% Documents in Top 1%,% International Collaborations,Gold Documents,% Last Author (2008-2022),% Global Baseline (Cites),Citation Impact,% Documents in Top 10%,% Industry Collaborations,Gold - Hybrid Documents,% Baseline for All Items (Docs),Average Percentile,% Highly Cited Papers,Location Type,Free to Read Documents,Industry Collaborations,% Baseline for All Items (Cites),Highly Cited Papers,Impact Relative to World,Domestic Collaborations,% Baseline for Pinned Items (Docs),Green Submitted Documents,% Hot Papers,Green Accepted Documents,% Domestic Collaborations,% Baseline for Pinned Items (Cites),Documents in JIF Journals,Green Published Documents,Documents in Q1 Journals,Green Only Documents,Citations From Patents,Documents in Q2 Journals,Non-Open Access Documents,Documents in Q3 Journals,% All Open Access Documents,Documents in Q4 Journals,% Gold Documents,% Documents in Q1 Journals,% Gold - Hybrid Documents,% Documents in Q2 Journals,% Free to Read Documents,% Documents in Q3 Journals,% Green Submitted Documents,% Documents in Q4 Journals,% Green Accepted Documents,% Green Published Documents,Documents in Top 1%,Documents in Top 10%,% Green Only Documents,Hot Papers,% Non-Open Access Documents
MOLDOVA,377,5351,107,67.9,0.7083116710875331,209,50,0.0,0.0202710840782195,1.59,55.44,18,0.0,0.011975848757227613,14.193633952254642,6.1,0.0,1,0.022920482947343078,32.16462599469496,0.0,Country/Region,5,0,0.012107943116154636,0,0.5907848199443464,30,n/a,20,0.0,2,7.96,n/a,232,11,68,26,35,71,327,30,13.26,63,4.77,29.31,0.27,30.6,1.33,12.93,5.31,27.16,0.53,2.92,6,23,6.9,0,86.74
NAMIBIA,107,5285,108,91.59,1.3986084112149535,88,30,0.0,0.005753331555356728,3.74,82.24,2,0.0,0.011828136924303482,49.39252336448598,13.08,0.93,1,0.006505282958529733,53.596786915887854,0.0,Country/Region,15,1,0.011958602012498085,0,2.055876114647124,2,n/a,17,0.0,6,1.87,n/a,84,5,31,12,5,25,77,20,28.04,8,1.87,36.9,0.93,29.76,14.02,23.81,15.89,9.52,5.61,4.67,4,14,11.21,0,71.96
NEW CALEDONIA,141,5056,109,95.74,0.9511460992907802,115,42,0.0,0.00758149298416167,0.71,81.56,1,0.0,0.011315621625218241,35.858156028368796,8.51,1.42,0,0.008572382216380302,52.87750567375887,0.0,Country/Region,18,2,0.011440433637689748,0,1.492532097418999,4,n/a,11,0.0,0,2.84,n/a,133,21,49,23,5,39,99,25,29.79,20,0.71,36.84,0.0,29.32,12.77,18.8,7.8,15.04,0.0,14.89,1,12,16.31,0,70.21
MADAGASCAR,145,4823,110,88.97,0.9138296551724139,127,39,0.0,0.007796570799315193,1.38,87.59,10,0.0,0.010794154093834569,33.262068965517244,6.21,1.38,1,0.008815570364362722,43.693274482758625,0.0,Country/Region,13,2,0.010913214286902227,0,1.3844745814124677,4,n/a,9,0.0,6,2.76,n/a,127,13,43,15,56,45,106,21,26.9,18,6.9,33.86,0.69,35.43,8.97,16.54,6.21,14.17,4.14,8.97,2,9,10.34,0,73.1
NICARAGUA,89,4650,111,88.76,1.7731786516853933,81,20,0.0,0.004785481387165877,5.62,91.01,6,0.0,0.010406970046927378,52.247191011235955,13.48,1.12,1,0.005410936292608843,46.22481573033708,0.0,Country/Region,6,1,0.010521759575802479,0,2.1746965884848497,0,n/a,7,0.0,1,0.0,n/a,70,6,30,7,19,14,69,21,22.47,5,6.74,42.86,1.12,20.0,6.74,30.0,7.87,7.14,1.12,6.74,5,12,7.87,0,77.53
COTE IVOIRE,174,4301,112,81.03,0.7841419540229885,140,29,0.0,0.00935588495917823,0.57,80.46,4,0.0,0.009625887778889173,24.7183908045977,9.77,0.57,0,0.010578684437235267,39.71378908045977,0.0,Country/Region,14,1,0.009732061921618592,0,1.02885914276298,0,n/a,12,0.0,3,0.0,n/a,145,8,52,11,23,39,145,24,16.67,30,2.3,35.86,0.0,26.9,8.05,16.55,6.9,20.69,1.72,4.6,1,17,6.32,0,83.33
GABON,107,4101,113,81.31,1.0625570093457943,96,34,0.0,0.005753331555356728,0.0,89.72,3,0.0,0.009178276163967566,38.32710280373832,17.76,0.0,0,0.006505282958529733,48.818085046728974,0.0,Country/Region,20,0,0.009279513122659348,0,1.5952976246296793,0,n/a,5,0.0,4,0.0,n/a,97,15,55,11,6,27,73,6,31.78,9,2.8,56.7,0.0,27.84,18.69,6.19,4.67,9.28,3.74,14.02,0,19,10.28,0,68.22
QATAR,213,3873,114,73.24,0.6713929577464789,115,33,0.0,0.011452893656925076,0.47,53.99,5,0.0,0.008667998922956933,18.183098591549296,7.04,1.41,1,0.01294976888006386,38.265206572769955,0.0,Country/Region,18,3,0.008763607491845807,0,0.7568392043626253,12,n/a,6,0.0,4,5.63,n/a,132,7,40,9,32,37,180,22,15.49,33,2.35,30.3,0.47,28.03,8.45,16.67,2.82,25.0,1.88,3.29,1,15,4.23,0,84.51
SEYCHELLES,27,3843,115,70.37,2.2394962962962963,23,12,0.0,0.0014517752522862771,11.11,85.19,3,0.0,0.00860085718071869,142.33333333333334,25.93,3.7,0,0.0016415199988813346,52.42322222222223,0.0,Country/Region,4,1,0.00869572517200192,0,5.92437236216414,0,n/a,6,0.0,0,0.0,n/a,20,6,7,5,19,9,15,4,44.44,0,11.11,35.0,0.0,45.0,14.81,20.0,22.22,0.0,0.0,22.22,3,7,18.52,0,55.56
BOSNIA & HERZEGOVINA,269,3731,116,49.44,0.538389219330855,139,20,0.0,0.01446398306907439,0.74,51.67,3,0.0,0.008350194676362591,13.869888475836431,5.95,0.37,4,0.01635440295181774,27.268592193308553,0.0,Country/Region,6,1,0.008442297844584742,0,0.5773094891279456,11,n/a,7,0.0,1,4.09,n/a,152,7,50,7,5,49,249,37,7.43,16,1.12,32.89,1.49,32.24,2.23,24.34,2.6,10.53,0.37,2.6,2,16,2.6,0,92.57
GUATEMALA,105,3724,117,75.24,2.5199504761904765,83,29,0.0,0.005645792647779967,1.9,79.05,4,0.0,0.008334528269840335,35.46666666666667,14.29,3.81,0,0.006383688884538523,44.19101523809524,0.0,Country/Region,16,4,0.008426458636621168,0,1.4762370476212283,0,n/a,7,0.0,1,0.0,n/a,84,8,54,9,15,7,76,10,27.62,13,3.81,64.29,0.0,8.33,15.24,11.9,6.67,15.48,0.95,7.62,2,15,8.57,0,72.38
AZERBAIJAN,372,3715,118,67.47,0.32484543010752687,117,27,0.0,0.020002236809277596,0.27,31.45,4,0.0,0.008314385747168862,9.986559139784946,1.88,0.54,0,0.022616497762365056,26.086233870967742,0.0,Country/Region,11,2,0.008406093940668002,0,0.4156727983198568,23,n/a,13,0.0,0,6.18,n/a,253,2,61,12,22,36,345,45,7.26,111,1.08,24.11,0.0,14.23,2.96,17.79,3.49,43.87,0.0,0.54,1,7,3.23,0,92.74
KAZAKHSTAN,302,3715,118,67.88,0.39243973509933777,145,40,0.0,0.016238375044090952,0.33,48.01,15,0.0,0.008314385747168862,12.301324503311259,3.31,0.99,0,0.018360705172672704,28.910548675496692,0.0,Country/Region,10,3,0.008406093940668002,0,0.5120207979304197,33,n/a,24,0.0,1,10.93,n/a,233,7,47,15,15,52,262,25,13.25,109,4.97,20.17,0.0,22.32,3.31,10.73,7.95,46.78,0.33,2.32,1,10,4.97,0,86.75
BENIN,137,3648,120,91.24,0.7285204379562044,113,34,0.0,0.007366415169008146,0.73,82.48,9,0.0,0.008164435856170124,26.62773722627737,5.84,2.92,2,0.008329194068397883,44.368186861313866,0.0,Country/Region,13,4,0.008254490093016655,0,1.1083322985268866,3,n/a,6,0.0,4,2.19,n/a,107,15,45,10,5,23,103,24,24.82,15,6.57,42.06,1.46,21.5,9.49,22.43,4.38,14.02,2.92,10.95,1,8,7.3,0,75.18
TRINIDAD & TOBAGO,215,3648,120,73.02,0.6366641860465116,111,28,0.0,0.011560432564501837,0.93,51.63,10,0.0,0.008164435856170124,16.967441860465115,3.72,0.93,2,0.01307136295405507,34.58296744186047,0.0,Country/Region,11,2,0.008254490093016655,0,0.7062396506892255,4,n/a,4,0.0,3,1.86,n/a,159,9,59,5,4,30,187,30,13.02,40,4.65,37.11,0.93,18.87,5.12,18.87,1.86,25.16,1.4,4.19,2,8,2.33,0,86.98
MACEDONIA,362,3488,122,45.03,0.37903176795580107,129,39,0.0,0.01946454227139379,0.28,35.64,14,0.0,0.007806346564232838,9.6353591160221,4.42,1.1,0,0.022008527392409,21.558779281767958,0.0,Country/Region,5,4,0.007892451053849257,0,0.4010547207013182,7,n/a,23,0.0,8,1.93,n/a,272,4,102,20,10,67,323,74,10.77,29,3.87,37.5,0.0,24.63,1.38,27.21,6.35,10.66,2.21,1.1,1,16,5.52,0,89.23
MALI,151,3406,123,69.54,0.6646887417218543,131,41,0.0,0.008119187522045476,0.66,86.75,10,0.0,0.0076228258021149775,22.556291390728475,5.3,3.31,3,0.009180352586336352,39.3776642384106,0.0,Country/Region,12,5,0.007706906046275965,0,0.9388655923289417,4,n/a,10,0.0,12,2.65,n/a,127,21,81,16,16,28,110,9,27.15,9,6.62,63.78,1.99,22.05,7.95,7.09,6.62,7.09,7.95,13.91,1,8,10.6,0,72.85
IRAQ,344,3224,124,53.2,0.37531715116279074,79,24,0.0,0.018496692103202938,0.58,22.97,5,0.0,0.007215499232536316,9.372093023255815,4.07,0.0,3,0.020914180726488114,22.55484476744186,0.0,Country/Region,10,0,0.007295086639223051,0,0.3900967368801506,66,n/a,8,0.0,1,19.19,n/a,145,5,33,6,18,36,320,40,6.98,36,1.45,22.76,0.87,24.83,2.91,27.59,2.33,24.83,0.29,1.45,2,14,1.74,0,93.02
LAOS,67,3168,125,94.03,1.6885134328358211,58,18,0.0,0.0036025534038215024,4.48,86.57,6,0.0,0.007090167980358266,47.28358208955224,19.4,2.99,0,0.0040734014787055335,56.803304477611945,0.0,Country/Region,6,2,0.007168372975514463,0,1.968095177392009,0,n/a,4,0.0,2,0.0,n/a,60,7,30,6,6,19,49,3,26.87,8,8.96,50.0,0.0,31.67,8.96,5.0,5.97,13.33,2.99,10.45,3,13,8.96,0,73.13
SUDAN,178,2966,126,78.65,0.5044421348314607,111,28,0.0,0.009570962774331754,0.0,62.36,6,0.0,0.006638080249287441,16.662921348314608,2.81,0.0,0,0.010821872585217687,37.2430095505618,0.0,Country/Region,18,0,0.006711298688565624,0,0.6935645248866736,14,n/a,6,0.0,1,7.87,n/a,124,10,35,4,23,39,150,25,15.73,25,3.37,28.23,0.0,31.45,10.11,20.16,3.37,20.16,0.56,5.62,0,5,2.25,0,84.27
CAMBODIA,102,2868,127,87.25,0.9560470588235295,87,31,0.0,0.0054844842864148246,0.98,85.29,9,0.0,0.006418750557975853,28.11764705882353,13.73,0.98,0,0.006201297773551708,49.18664901960784,0.0,Country/Region,12,1,0.006489549777075592,0,1.1703471507567675,2,n/a,8,0.0,2,1.96,n/a,83,14,47,10,15,19,71,7,30.39,10,8.82,56.63,0.0,22.89,11.76,8.43,7.84,12.05,1.96,13.73,1,14,9.8,0,69.61
BAHRAIN,191,2840,128,73.3,0.49978219895287956,72,31,0.0,0.0102699656735807,0.52,37.7,3,0.0,0.006356084931886828,14.86910994764398,3.66,0.52,0,0.011612234066160552,34.03960680628273,0.0,Country/Region,18,1,0.006426192945221299,0,0.6189003093007157,11,n/a,5,0.0,1,5.76,n/a,121,10,20,10,35,41,160,24,16.23,36,1.57,16.53,0.0,33.88,9.42,19.83,2.62,29.75,0.52,5.24,1,7,5.24,0,83.77
MOZAMBIQUE,96,2824,129,82.29,0.8661583333333334,83,23,0.0,0.005161867563684541,1.04,86.46,5,0.0,0.0063202760026931,29.416666666666668,6.25,1.04,0,0.005836515551578078,49.77753645833334,0.0,Country/Region,13,1,0.006389989041304559,0,1.2244165362083965,0,n/a,4,0.0,5,0.0,n/a,76,10,34,5,2,12,73,21,23.96,9,5.21,44.74,0.0,15.79,13.54,27.63,4.17,11.84,5.21,10.42,1,6,5.21,0,76.04
MONACO,74,2707,130,87.84,0.9477283783783784,57,12,0.0,0.003978939580340167,1.35,77.03,0,0.0,0.00605842320796396,36.58108108108108,8.11,0.0,0,0.004498980737674768,51.04582027027027,0.0,Country/Region,8,0,0.0061252479939134,0,1.5226225695656364,0,n/a,3,0.0,0,0.0,n/a,67,4,41,4,9,9,62,3,16.22,14,0.0,61.19,0.0,13.43,10.81,4.48,4.05,20.9,0.0,5.41,1,6,5.41,0,83.78
LIECHTENSTEIN,55,2706,131,85.45,1.5714072727272728,35,2,0.0,0.0029573199583609352,9.09,63.64,0,0.0,0.006056185149889351,49.2,25.45,10.91,0,0.003343837034758274,56.29867454545455,0.0,Country/Region,1,6,0.006122985249918604,0,2.047862671324185,0,n/a,0,0.0,0,0.0,n/a,36,1,15,1,37,18,53,2,3.64,1,0.0,41.67,0.0,50.0,1.82,5.56,0.0,2.78,0.0,1.82,5,14,1.82,0,96.36
CONGO DEMOCRATIC REPUBLIC,73,2616,132,83.56,1.2862479452054796,64,24,0.0,0.003925170126551787,1.37,87.67,4,0.0,0.005854759923174628,35.83561643835616,16.44,1.37,0,0.004438183700679163,55.16589863013699,0.0,Country/Region,12,1,0.0059193382903869425,0,1.4915939269918888,1,n/a,2,0.0,5,1.37,n/a,61,7,27,8,0,15,49,14,32.88,5,5.48,44.26,0.0,24.59,16.44,22.95,2.74,8.2,6.85,9.59,1,12,10.96,0,67.12
HONDURAS,47,2616,132,78.72,1.3571489361702127,43,9,0.0,0.0025271643280538898,2.13,91.49,2,0.0,0.005854759923174628,55.659574468085104,10.64,4.26,2,0.0028574607387934345,43.475163829787235,0.0,Country/Region,3,2,0.0059193382903869425,0,2.316730992987402,0,n/a,2,0.0,2,0.0,n/a,38,0,17,2,14,10,38,4,19.15,7,4.26,44.74,4.26,26.32,6.38,10.53,4.26,18.42,4.26,0.0,1,5,4.26,0,80.85
FIJI,125,2613,134,79.2,0.6875800000000001,74,28,0.0,0.006721181723547579,0.0,59.2,3,0.0,0.005848045748950804,20.904,7.2,4.8,0,0.007599629624450623,41.11345920000001,0.0,Country/Region,10,6,0.0059125500584025536,0,0.8700918959626172,4,n/a,4,0.0,2,3.2,n/a,86,16,24,15,7,21,97,30,22.4,11,2.4,27.91,0.0,24.42,8.0,34.88,3.2,12.79,1.6,12.8,0,9,12.0,0,77.6
FRENCH GUIANA,56,2460,135,89.29,1.2353660714285717,41,23,0.0,0.0030110894121493153,3.57,73.21,5,0.0,0.005505622863535774,43.92857142857143,14.29,3.57,0,0.003404634071753879,54.02737857142858,0.0,Country/Region,10,2,0.005566350227198731,0,1.828448813682308,0,n/a,9,0.0,0,0.0,n/a,49,11,30,8,9,6,33,5,41.07,8,8.93,61.22,0.0,12.24,17.86,10.2,16.07,16.33,0.0,19.64,2,8,14.29,0,58.93
DOMINICAN REPUBLIC,57,2412,136,57.89,1.0111631578947369,31,6,0.0,0.0030648588659376963,1.75,54.39,1,0.0,0.005398196075954588,42.31578947368421,10.53,1.75,0,0.003465431108749484,31.191850877192984,0.0,Country/Region,1,1,0.005457738515448511,0,1.7613196274546907,0,n/a,0,0.0,2,0.0,n/a,31,4,12,4,16,12,51,4,10.53,3,1.75,38.71,0.0,38.71,1.75,12.9,0.0,9.68,3.51,7.02,1,6,7.02,0,89.47
YEMEN,72,2399,137,84.72,0.6839111111111111,44,8,0.0,0.003871400672763406,1.39,61.11,2,0.0,0.0053691013209846835,33.31944444444444,5.56,0.0,0,0.004377386663683559,39.620420833333334,0.0,Country/Region,5,0,0.005428322843516161,0,1.3868627338828816,0,n/a,2,0.0,2,0.0,n/a,44,4,8,1,3,12,64,11,11.11,13,2.78,18.18,0.0,27.27,6.94,25.0,2.78,29.55,2.78,5.56,1,4,1.39,0,88.89
MONGOLIA,105,2342,138,81.9,0.8286419047619048,91,12,0.0,0.005645792647779967,0.0,86.67,1,0.0,0.005241532010732026,22.304761904761904,8.57,4.76,1,0.006383688884538523,42.530055238095244,0.0,Country/Region,6,5,0.005299346435812775,0,0.928396123933651,1,n/a,4,0.0,0,0.95,n/a,82,3,36,4,0,15,93,21,11.43,10,0.95,43.9,0.95,18.29,5.71,25.61,3.81,12.2,0.0,2.86,0,9,3.81,0,88.57
LIBYA,129,2321,139,76.74,0.749662015503876,71,11,0.0,0.006936259538701102,1.55,55.04,2,0.0,0.0051945327911652565,17.992248062015506,6.98,1.55,0,0.007842817772433043,38.50972713178295,0.0,Country/Region,4,2,0.005251828811922054,0,0.7488953898253347,6,n/a,4,0.0,1,4.65,n/a,100,1,21,5,16,14,118,34,8.53,31,1.55,21.0,0.0,14.0,3.1,34.0,3.1,31.0,0.78,0.78,2,9,3.88,0,91.47
PARAGUAY,78,2319,140,58.97,1.6539589743589744,46,8,0.0,0.004194017395493689,5.13,58.97,2,0.0,0.005190056675016041,29.73076923076923,14.1,1.28,2,0.004742168885657189,33.8797717948718,0.0,Country/Region,1,1,0.005247303323932462,0,1.2374904979155683,6,n/a,2,0.0,0,7.69,n/a,43,3,26,3,14,4,70,7,10.26,6,2.56,60.47,2.56,9.3,1.28,16.28,2.56,13.95,0.0,3.85,4,11,3.85,0,89.74
PAPUA NEW GUINEA,84,2056,141,72.62,0.6143726190476191,72,18,0.0,0.004516634118223973,0.0,85.71,2,0.0,0.004601447401394127,24.476190476190474,5.95,0.0,1,0.0051069511076308185,39.29616428571429,0.0,Country/Region,6,0,0.004652201653301053,0,1.0187779839920936,1,n/a,1,0.0,5,1.19,n/a,74,10,37,9,2,14,66,16,21.43,7,2.38,50.0,1.19,18.92,7.14,21.62,1.19,9.46,5.95,11.9,0,5,10.71,0,78.57
MAURITIUS,83,2025,142,79.52,0.6203819277108434,39,4,0.0,0.004462864664435593,0.0,46.99,0,0.0,0.0045320676010812775,24.397590361445783,8.43,1.2,0,0.005046154070635214,37.220667469879515,0.0,Country/Region,2,1,0.00458205658946237,0,1.015506393728934,0,n/a,1,0.0,1,0.0,n/a,51,1,7,2,2,12,79,17,4.82,15,0.0,13.73,0.0,23.53,2.41,33.33,1.2,29.41,1.2,1.2,0,7,2.41,0,95.18
NIGER,59,1968,143,86.44,1.2703593220338982,44,19,0.0,0.0031723977735144578,3.39,74.58,4,0.0,0.00440449829082862,33.355932203389834,10.17,0.0,0,0.003587025182740694,49.63998474576272,0.0,Country/Region,7,0,0.0044530801817589845,0,1.3883814720841934,0,n/a,5,0.0,5,0.0,n/a,45,7,21,8,6,13,40,6,32.2,5,6.78,46.67,0.0,28.89,11.86,13.33,8.47,11.11,8.47,11.86,2,6,13.56,0,67.8
MACAU,94,1929,144,77.66,1.069663829787234,22,7,0.0,0.0050543286561077795,0.0,23.4,3,0.0,0.004317214025918906,20.52127659574468,18.09,1.06,0,0.005714921477586869,51.65705425531915,0.0,Country/Region,3,1,0.004364833165961931,0,0.8541617135842313,39,n/a,0,0.0,1,41.49,n/a,45,0,11,1,14,19,87,8,7.45,7,3.19,24.44,0.0,42.22,3.19,17.78,0.0,15.56,1.06,0.0,0,17,1.06,0,92.55
BERMUDA,29,1879,145,89.66,1.3042655172413793,20,11,0.0,0.0015593141598630384,3.45,68.97,1,0.0,0.004205311122188504,64.79310344827586,10.34,0.0,0,0.0017631140728725445,50.10783793103449,0.0,Country/Region,8,0,0.0042516959662221195,0,2.6968979250197247,0,n/a,1,0.0,0,0.0,n/a,23,3,12,2,2,2,18,7,37.93,2,3.45,52.17,0.0,8.7,27.59,30.43,3.45,8.7,0.0,10.34,1,3,6.9,0,62.07
GREENLAND,47,1845,146,95.74,1.3808085106382977,43,15,0.0,0.0025271643280538898,0.0,91.49,4,0.0,0.00412921714765183,39.255319148936174,17.02,0.0,0,0.0028574607387934345,58.67875319148936,0.0,Country/Region,5,0,0.004174762670399048,0,1.6339329824395095,0,n/a,5,0.0,0,0.0,n/a,40,5,23,6,5,10,32,6,31.91,1,8.51,57.5,0.0,25.0,10.64,15.0,10.64,2.5,0.0,10.64,0,8,12.77,0,68.09
KYRGYZSTAN,76,1634,147,68.42,1.0178907894736844,40,15,0.0,0.004086478487916928,3.95,52.63,0,0.0,0.003656986893909535,21.5,9.21,0.0,0,0.004620574811665979,30.77246315789474,0.0,Country/Region,4,0,0.003697323687497043,0,0.8948993380786581,2,n/a,8,0.0,1,2.63,n/a,52,5,11,11,1,6,61,10,19.74,25,0.0,21.15,0.0,11.54,5.26,19.23,10.53,48.08,1.32,6.58,3,7,14.47,0,80.26
MONTENEGRO,96,1428,148,59.38,0.6037458333333333,55,23,0.0,0.005161867563684541,0.0,57.29,3,0.0,0.0031959469305402784,14.875,7.29,1.04,1,0.005836515551578078,31.402259375,0.0,Country/Region,7,1,0.0032311984245690186,0,0.6191454722753507,1,n/a,14,0.0,0,1.04,n/a,51,9,18,12,1,14,73,9,23.96,10,3.12,35.29,1.04,27.45,7.29,17.65,14.58,19.61,0.0,9.38,0,7,12.5,0,76.04
ALBANIA,97,1405,149,43.3,0.48882783505154637,46,8,0.0,0.005215637017472921,0.0,47.42,0,0.0,0.003144471594824294,14.484536082474227,8.25,2.06,1,0.005897312588573683,23.95032989690722,0.0,Country/Region,1,2,0.003179155312688706,0,0.6028931047712849,8,n/a,2,0.0,1,8.25,n/a,76,4,35,6,1,15,89,23,8.25,3,0.0,46.05,1.03,19.74,1.03,30.26,2.06,3.95,1.03,4.12,0,8,6.19,0,91.75
HAITI,43,1378,150,81.4,0.874425581395349,36,12,0.0,0.0023120865129003672,0.0,83.72,1,0.0,0.003084044026809877,32.04651162790697,13.95,0.0,0,0.002614272590811014,47.499304651162795,0.0,Country/Region,5,0,0.0031180612248292074,0,1.3338791648159987,0,n/a,0,0.0,0,0.0,n/a,36,7,20,6,0,11,31,4,27.91,1,2.33,55.56,0.0,30.56,11.63,11.11,0.0,2.78,0.0,16.28,0,6,13.95,0,72.09
BRUNEI,59,1336,151,74.58,0.6195830508474577,35,15,0.0,0.0031723977735144578,1.69,59.32,2,0.0,0.0029900455876763392,22.64406779661017,6.78,0.0,1,0.003587025182740694,37.9897,0.0,Country/Region,7,0,0.003023025977047766,0,0.9425191294230092,0,n/a,2,0.0,1,0.0,n/a,45,4,14,5,0,10,44,14,25.42,7,3.39,31.11,1.69,22.22,11.86,31.11,3.39,15.56,1.69,6.78,1,4,8.47,0,74.58
MYANMAR,69,1336,151,71.01,0.527940579710145,51,11,0.0,0.003710092311398264,0.0,73.91,1,0.0,0.0029900455876763392,19.36231884057971,4.35,0.0,2,0.004194995552696744,33.8412884057971,0.0,Country/Region,4,0,0.003023025977047766,0,0.8059221541443122,0,n/a,2,0.0,0,0.0,n/a,51,3,18,4,3,12,58,16,15.94,5,1.45,35.29,2.9,23.53,5.8,31.37,2.9,9.8,0.0,4.35,0,3,5.8,0,84.06
CONGO PEOPLES REP,60,1308,153,86.67,0.6404283333333333,44,9,0.0,0.003226167227302838,0.0,73.33,4,0.0,0.002927379961587314,21.8,8.33,0.0,0,0.0036478222197362993,40.64318166666667,0.0,Country/Region,3,0,0.0029596691451934712,0,0.9073863055867324,0,n/a,1,0.0,1,0.0,n/a,47,5,9,2,0,15,51,9,15.0,14,6.67,19.15,0.0,31.91,5.0,19.15,1.67,29.79,1.67,8.33,0,5,3.33,0,85.0
RWANDA,41,1298,154,80.49,1.723651219512195,34,11,0.0,0.002204547605323606,2.44,82.93,3,0.0,0.0029049993808412337,31.658536585365855,9.76,2.44,0,0.0024926785168198043,41.7666756097561,0.0,Country/Region,4,1,0.0029370417052455087,0,1.317730392315483,0,n/a,3,0.0,0,0.0,n/a,34,5,18,4,0,9,30,4,26.83,3,7.32,52.94,0.0,26.47,9.76,11.76,7.32,8.82,0.0,12.2,1,4,9.76,0,73.17
BHUTAN,33,1284,155,81.82,0.9679818181818183,28,5,0.0,0.001774391975016561,0.0,84.85,0,0.0,0.002873666567796721,38.90909090909091,9.09,0.0,0,0.0020063022208549643,48.025103030303036,0.0,Country/Region,3,0,0.002905363289318362,0,1.6195218465017573,0,n/a,1,0.0,0,0.0,n/a,22,1,8,2,0,5,28,4,15.15,5,0.0,36.36,0.0,22.73,9.09,18.18,3.03,22.73,0.0,3.03,0,3,6.06,0,84.85
ERITREA,45,1243,156,91.11,0.8290777777777778,32,4,0.0,0.0024196254204771287,2.22,71.11,2,0.0,0.0027819061867377917,27.622222222222224,8.89,2.22,0,0.002735866664802224,51.05638444444445,0.0,Country/Region,1,1,0.0028125907855317163,0,1.1497259712989891,2,n/a,2,0.0,0,4.44,n/a,35,2,15,1,1,7,41,8,8.89,5,4.44,42.86,0.0,20.0,2.22,22.86,4.44,14.29,0.0,4.44,1,4,2.22,0,91.11
NETHERLANDS ANTILLES,53,1205,157,73.58,1.3128528301886795,46,10,0.0,0.0028497810507841738,1.89,86.79,2,0.0,0.002696859979902686,22.735849056603772,5.66,5.66,0,0.003222242960767064,41.92361509433963,0.0,Country/Region,7,3,0.0027266065137294595,0,0.9463393614609766,0,n/a,2,0.0,0,0.0,n/a,50,3,27,1,4,8,43,6,18.87,9,3.77,54.0,0.0,16.0,13.21,12.0,3.77,18.0,0.0,5.66,1,3,1.89,0,81.13
BARBADOS,70,1191,158,84.29,0.5127528571428572,37,7,0.0,0.003763861765186645,0.0,52.86,1,0.0,0.0026655271668581735,17.014285714285716,4.29,2.86,1,0.004255792589692349,41.56753571428572,0.0,Country/Region,2,2,0.0026949280978023123,0,0.7081894429579282,4,n/a,1,0.0,0,5.71,n/a,51,3,19,3,4,10,63,10,10.0,12,1.43,37.25,1.43,19.61,2.86,19.61,1.43,23.53,0.0,4.29,0,3,4.29,0,90.0
GUINEA,42,1164,159,73.81,0.6720190476190476,34,12,0.0,0.0022583170591119867,0.0,80.95,1,0.0,0.0026050995988437563,27.714285714285715,7.14,0.0,1,0.0025534755538154093,40.09831904761905,0.0,Country/Region,6,0,0.002633834009942814,0,1.1535579507459115,0,n/a,3,0.0,0,0.0,n/a,36,6,15,4,14,2,30,12,28.57,7,2.38,41.67,2.38,5.56,14.29,33.33,7.14,19.44,0.0,14.29,0,3,9.52,0,71.43
CHAD,28,1045,160,89.29,1.0300285714285715,27,7,0.0,0.0015055447060746577,0.0,96.43,0,0.0,0.0023387706879654,37.32142857142857,14.29,3.57,0,0.0017023170358769395,59.04652857142857,0.0,Country/Region,3,1,0.002364567474562062,0,1.5534382197544812,0,n/a,1,0.0,0,0.0,n/a,27,4,12,4,0,6,21,6,25.0,3,0.0,44.44,0.0,22.22,10.71,22.22,3.57,11.11,0.0,14.29,0,4,14.29,0,75.0
TOGO,51,937,161,86.27,0.6056686274509805,32,9,0.0,0.0027422421432074123,0.0,62.75,0,0.0,0.002097060415907732,18.372549019607842,1.96,0.0,1,0.003100648886775854,42.63402549019608,0.0,Country/Region,6,0,0.0021201911231240695,0,0.7647247421611515,0,n/a,1,0.0,1,0.0,n/a,49,1,17,2,1,5,42,4,17.65,23,0.0,34.69,1.96,10.2,11.76,8.16,1.96,46.94,1.96,1.96,0,1,3.92,0,82.35
TAJIKISTAN,49,840,162,67.35,0.8202632653061225,21,4,0.0,0.0026347032356306512,2.04,42.86,2,0.0,0.001879968782670752,17.142857142857142,6.12,0.0,0,0.002979054812784644,27.01603673469388,0.0,Country/Region,1,0,0.0019007049556288346,0,0.7135410004613885,7,n/a,1,0.0,0,14.29,n/a,39,2,4,1,1,5,45,9,8.16,21,4.08,10.26,0.0,12.82,2.04,23.08,2.04,53.85,0.0,4.08,1,3,2.04,0,91.84
